onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.376	0.016	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.376	NA
11.245	2.507	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	13.727	NA
14.822	2.524	famous_faces_baseline	0	NA	NA	famous_faces_baseline	17.316	NA
18.4160000000001	2.508	famous_faces_baseline	0	NA	NA	famous_faces_baseline	20.905	NA
21.86	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	24.343	NA
25.186	2.524	famous_faces_correct_combination	0	NA	NA	famous_faces	27.68	NA
28.83	2.508	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	31.319	NA
32.374	2.508	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	34.857	NA
35.701	2.524	famous_faces_false_combination	0	NA	NA	famous_faces	38.194	NA
39.245	2.507	famous_faces_baseline	1	left	2.173	famous_faces_baseline	41.733	41.418
42.638	2.508	recently_learned_faces_baseline	1	left	1.085	recently_learned_faces_baseline	45.121	43.723
46.316	2.524	famous_faces_false_combination	0	NA	NA	famous_faces	48.81	NA
49.759	2.508	famous_faces_baseline	0	NA	NA	famous_faces_baseline	52.248	NA
55.46	2.507	famous_faces_baseline	1	right	1.452	famous_faces_baseline	57.939	56.912
58.736	2.508	recently_learned_faces_correct_combination	0	NA	NA	recently_learned_faces	61.226	NA
62.3800000000001	2.508	recently_learned_faces_false_combination	0	left	1.544	recently_learned_faces	64.865	63.924
65.774	2.507	famous_faces_correct_combination	1	left	2.098	famous_faces	68.252	67.872
69.301	2.507	famous_faces_false_combination	0	left	2.044	famous_faces	71.7910000000001	71.345
72.745	2.507	recently_learned_faces_false_combination	1	right	1.782	recently_learned_faces	75.229	74.527
76.188	2.508	famous_faces_false_combination	0	left	2.061	famous_faces	78.667	78.2490000000001
79.766	2.507	recently_learned_faces_false_combination	0	left	1.408	recently_learned_faces	82.256	81.174
83.309	2.508	recently_learned_faces_false_combination	1	right	1.8	recently_learned_faces	85.795	85.109
86.853	2.508	famous_faces_baseline	0	NA	NA	famous_faces_baseline	89.333	NA
90.28	2.508	famous_faces_baseline	1	right	1.921	famous_faces_baseline	92.771	92.201
93.623	2.508	famous_faces_false_combination	0	left	1.89	famous_faces	96.108	95.513
97.318	2.507	recently_learned_faces_false_combination	0	left	1.381	recently_learned_faces	99.797	98.699
102.751	2.507	recently_learned_faces_correct_combination	0	right	1.429	recently_learned_faces	105.236	104.18
106.295	2.507	famous_faces_correct_combination	1	left	1.614	famous_faces	108.774	107.909
109.872	2.507	recently_learned_faces_correct_combination	0	right	1.535	recently_learned_faces	112.363	111.407
113.416	2.507	recently_learned_faces_false_combination	1	right	1.495	recently_learned_faces	115.901	114.911
116.809	2.508	recently_learned_faces_correct_combination	1	left	0.972	recently_learned_faces	119.289	117.781
120.236	2.508	famous_faces_correct_combination	0	NA	NA	famous_faces	122.727	NA
123.88	2.508	famous_faces_correct_combination	1	left	2.086	famous_faces	126.366	125.966
127.173	2.508	recently_learned_faces_correct_combination	1	left	1.305	recently_learned_faces	129.653	128.478
130.751	2.507	famous_faces_baseline	1	left	1.997	famous_faces_baseline	133.242	132.748
134.295	2.507	recently_learned_faces_baseline	1	right	1.204	recently_learned_faces_baseline	136.781	135.499
