"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
187.125	"NonContingent"	"left"	0.884	2.808	189.92	188.009
192.858	"Contingent"	"left"	0.936	2.792	195.638	193.794
196.386	"NonContingent"	"left"	1.481	2.808	199.179	197.867
199.779	"NonContingent"	"left"	0.843	2.809	202.568	200.622
203.423	"NonContingent"	"left"	1.415	2.809	206.209	204.838
206.717	"NonContingent"	"left"	0.959	2.791	209.498	207.676
210.394	"NonContingent"	"left"	0.839	2.809	213.189	211.233
213.838	"NonContingent"	"left"	1.009	2.808	216.629	214.847
217.231	"NonContingent"	"left"	1.703	2.809	220.018	218.934
220.675	"NonContingent"	"left"	0.929	2.808	223.458	221.604
224.269	"Contingent"	"left"	1.551	2.792	227.049	225.82
227.846	"Contingent"	"left"	0.814	2.809	230.64	228.66
231.14	"Contingent"	"left"	0.992	2.808	233.929	232.132
234.784	"Contingent"	"left"	1.403	2.808	237.57	236.187
240.351	"NonContingent"	"left"	0.952	2.808	243.137	241.303
243.945	"NonContingent"	"left"	0.887	2.808	246.728	244.832
247.288	"Contingent"	"left"	0.95	2.792	250.067	248.238
250.715	"NonContingent"	"left"	0.769	2.808	253.507	251.484
254.359	"NonContingent"	"left"	0.748	2.809	257.148	255.107
257.702	"Contingent"	"left"	0.81	2.809	260.487	258.512
261.246	"Contingent"	"left"	1.82	2.792	264.027	263.066
264.824	"NonContingent"	"left"	0.888	2.808	267.618	265.712
268.368	"Contingent"	"left"	1.66	2.808	271.158	270.028
271.761	"NonContingent"	"left"	1.342	2.809	274.548	273.103
275.155	"NonContingent"	"left"	0.771	2.808	277.938	275.926
278.849	"NonContingent"	"left"	0.917	2.792	281.629	279.766
282.276	"Contingent"	"left"	0.905	2.808	285.069	283.181
287.893	"NonContingent"	"left"	1.038	2.808	290.686	288.931
291.286	"NonContingent"	"left"	0.896	2.809	294.075	292.182
294.83	"NonContingent"	"left"	0.813	2.809	297.616	295.643
298.224	"Contingent"	"left"	0.89	2.808	301.006	299.114
301.901	"NonContingent"	"left"	0.883	2.809	304.697	302.784
305.195	"NonContingent"	"left"	1.366	2.808	307.986	306.561
308.889	"Contingent"	"left"	0.838	2.808	311.677	309.727
312.232	"NonContingent"	"left"	0.802	2.809	315.016	313.034
315.776	"Contingent"	"left"	0.854	2.792	318.557	316.63
319.303	"Contingent"	"left"	0.948	2.809	322.098	320.251
322.697	"Contingent"	"left"	0.91	2.808	325.487	323.607
326.241	"Contingent"	"left"	0.835	2.808	329.028	327.076
329.634	"NonContingent"	"left"	0.69	2.809	332.418	330.324
335.351	"NonContingent"	"left"	0.857	2.809	338.135	336.208
338.895	"Contingent"	"left"	0.844	2.792	341.676	339.739
342.222	"NonContingent"	"left"	0.831	2.808	345.015	343.053
345.916	"Contingent"	"left"	0.902	2.809	348.706	346.818
349.26	"Contingent"	"left"	1.216	2.808	352.045	350.476
352.804	"Contingent"	"left"	0.836	2.808	355.586	353.64
356.348	"Contingent"	"left"	0.803	2.791	359.127	357.151
359.875	"Contingent"	"left"	0.779	2.808	362.667	360.654
363.168	"Contingent"	"left"	0.94	2.808	365.956	364.108
366.712	"Contingent"	"left"	0.797	2.808	369.496	367.509
370.356	"NonContingent"	"left"	0.812	2.792	373.137	371.168
373.783	"NonContingent"	"left"	1.034	2.808	376.577	374.817
377.177	"Contingent"	"left"	0.781	2.808	379.966	377.958
382.844	"NonContingent"	"left"	0.898	2.808	385.634	383.742
386.287	"Contingent"	"left"	1.092	2.809	389.074	387.379
389.931	"NonContingent"	"left"	1.484	2.809	392.715	391.415
393.375	"Contingent"	"left"	0.894	2.792	396.155	394.269
396.702	"NonContingent"	"left"	0.834	2.808	399.494	397.536
400.346	"NonContingent"	"left"	0.988	2.808	403.135	401.334
403.689	"Contingent"	"left"	1.456	2.809	406.474	405.145
407.233	"NonContingent"	"left"	0.758	2.792	410.014	407.991
410.861	"Contingent"	"left"	0.834	2.808	413.655	411.695
414.254	"Contingent"	"left"	0.831	2.809	417.045	415.085
417.648	"NonContingent"	"left"	0.903	2.808	420.435	418.551
421.342	"NonContingent"	"left"	0.914	2.808	424.126	422.256
424.786	"NonContingent"	"left"	0.744	2.791	427.566	425.53
430.419	"Contingent"	"left"	0.787	2.675	433.082	431.206
433.88	"NonContingent"	"left"	0.644	2.808	436.673	434.524
437.423	"NonContingent"	"left"	0.91	2.809	440.213	438.333
440.717	"Contingent"	"left"	0.805	2.808	443.502	441.522
444.311	"NonContingent"	"left"	0.949	2.808	447.093	445.26
447.855	"Contingent"	"left"	0.859	2.791	450.634	448.714
451.282	"NonContingent"	"left"	0.733	2.808	454.074	452.015
454.876	"Contingent"	"left"	0.868	2.808	457.665	455.744
458.169	"NonContingent"	"left"	0.993	2.808	460.954	459.162
461.713	"NonContingent"	"left"	0.827	2.791	464.494	462.54
465.24	"NonContingent"	"left"	0.826	2.808	468.035	466.066
468.633	"NonContingent"	"left"	0.844	2.809	471.425	469.477
472.328	"Contingent"	"left"	1.106	2.808	475.116	473.434
477.945	"Contingent"	"left"	0.83	2.808	480.733	478.775
481.288	"Contingent"	"left"	0.839	2.808	484.072	482.127
484.832	"Contingent"	"left"	0.897	2.792	487.613	485.729
488.209	"NonContingent"	"left"	1.267	2.808	491.003	489.476
491.853	"NonContingent"	"left"	0.769	2.808	494.644	492.622
495.397	"NonContingent"	"left"	0.793	2.808	498.184	496.19
498.74	"NonContingent"	"left"	0.795	2.809	501.523	499.535
502.334	"Contingent"	"left"	0.852	2.792	505.114	503.186
505.761	"Contingent"	"left"	0.7	2.809	508.554	506.461
509.155	"Contingent"	"left"	0.801	2.808	511.944	509.956
512.699	"NonContingent"	"left"	0.927	2.808	515.484	513.626
516.293	"Contingent"	"left"	0.852	2.808	519.075	517.145
519.82	"Contingent"	"left"	0.764	2.808	522.615	520.584
525.286	"NonContingent"	"left"	0.826	2.809	528.081	526.112
