onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
378.834	2.809	NonContingent	right	1.001	381.627	379.835
382.228	2.808	Contingent	right	1.914	385.017	384.142
387.845	2.808	NonContingent	right	1.042	390.634	388.887
391.288	2.809	Contingent	right	1.067	394.074	392.355
394.882	2.809	NonContingent	right	0.936	397.665	395.818
398.209	2.808	Contingent	left	0.831	401.004	399.04
401.903	2.809	NonContingent	right	0.961	404.695	402.864
405.197	2.808	NonContingent	right	0.967	407.984	406.164
408.891	2.808	Contingent	right	2.617	411.675	411.508
412.335	2.791	NonContingent	right	1.097	415.115	413.432
415.762	2.808	Contingent	left	1.936	418.555	417.698
419.205	2.809	Contingent	left	0.924	421.995	420.129
422.849	2.809	NonContingent	right	0.801	425.636	423.65
426.293	2.808	NonContingent	right	0.873	429.076	427.166
429.62	2.808	NonContingent	right	0.92	432.415	430.54
435.454	2.791	Contingent	left	1.048	438.233	436.502
438.881	2.808	NonContingent	right	1.034	441.673	439.915
442.274	2.808	NonContingent	right	1.519	445.062	443.793
445.718	2.808	Contingent	left	0.957	448.502	446.675
449.312	2.791	NonContingent	right	0.874	452.093	450.186
452.689	2.808	Contingent	left	0.927	455.483	453.616
456.333	2.808	NonContingent	right	1.084	459.124	457.417
459.726	2.809	Contingent	left	0.664	462.513	460.39
463.27	2.809	NonContingent	right	1.141	466.054	464.411
466.864	2.792	NonContingent	right	1.3	469.645	468.164
470.291	2.809	NonContingent	left	1.399	473.085	471.69
473.735	2.808	NonContingent	right	1.236	476.525	474.971
477.128	2.809	Contingent	left	1.485	479.915	478.613
482.896	2.808	Contingent	left	2.103	485.682	484.999
486.439	2.809	Contingent	left	1.111	489.222	487.55
489.766	2.808	Contingent	right	1.104	492.561	490.87
493.21	2.808	NonContingent	right	0.95	496.001	494.16
496.804	2.808	NonContingent	right	1.127	499.592	497.931
500.398	2.808	NonContingent	right	1.075	503.183	501.473
503.741	2.792	NonContingent	right	0.922	506.522	504.663
507.319	2.808	Contingent	left	1.232	510.113	508.551
510.762	2.809	Contingent	left	1.021	513.553	511.783
514.156	2.808	Contingent	left	0.895	516.943	515.051
517.75	2.808	NonContingent	right	1.129	520.534	518.879
521.344	2.792	Contingent	left	1.154	524.125	522.498
524.62	2.809	Contingent	left	0.895	527.414	525.515
530.388	2.808	NonContingent	right	0.904	533.182	531.292
