onset	trial_type
18.323	Contingent
21.917	Contingent
28.788	Contingent
35.826	Contingent
42.663	Contingent
58.895	Contingent
72.853	Contingent
76.397	Contingent
83.217	Contingent
90.155	Contingent
93.849	Contingent
97.176	Contingent
102.859	Contingent
106.387	Contingent
123.889	Contingent
127.332	Contingent
130.776	Contingent
137.797	Contingent
141.191	Contingent
150.401	Contingent
157.422	Contingent
178.168	Contingent
185.306	Contingent
188.85	Contingent
197.843	Contingent
229.354	Contingent
232.748	Contingent
236.191	Contingent
239.785	Contingent
252.273	Contingent
262.754	Contingent
266.331	Contingent
273.369	Contingent
287.328	Contingent
303.376	Contingent
313.74	Contingent
320.828	Contingent
324.154	Contingent
327.849	Contingent
331.242	Contingent
343.78	Contingent
350.867	Contingent
354.211	Contingent
357.905	Contingent
361.232	Contingent
364.776	Contingent
368.32	Contingent
371.663	Contingent
382.228	Contingent
391.288	Contingent
398.209	Contingent
408.891	Contingent
415.762	Contingent
419.205	Contingent
435.454	Contingent
445.718	Contingent
452.689	Contingent
459.726	Contingent
477.128	Contingent
482.896	Contingent
486.439	Contingent
489.766	Contingent
507.319	Contingent
510.762	Contingent
514.156	Contingent
521.344	Contingent
524.62	Contingent
49.784	NonContingent
62.238	NonContingent
65.815	NonContingent
79.69	NonContingent
86.761	NonContingent
109.78	NonContingent
113.224	NonContingent
116.918	NonContingent
120.245	NonContingent
134.17	NonContingent
144.634	NonContingent
153.795	NonContingent
160.816	NonContingent
164.209	NonContingent
167.804	NonContingent
171.398	NonContingent
174.825	NonContingent
181.712	NonContingent
192.226	NonContingent
201.437	NonContingent
204.781	NonContingent
208.224	NonContingent
211.869	NonContingent
215.295	NonContingent
218.739	NonContingent
222.183	NonContingent
225.827	NonContingent
245.252	NonContingent
248.946	NonContingent
255.867	NonContingent
259.31	NonContingent
269.775	NonContingent
276.662	NonContingent
280.307	NonContingent
283.633	NonContingent
292.844	NonContingent
296.288	NonContingent
299.932	NonContingent
306.702	NonContingent
310.296	NonContingent
317.384	NonContingent
334.786	NonContingent
340.453	NonContingent
347.324	NonContingent
375.307	NonContingent
378.834	NonContingent
387.845	NonContingent
394.882	NonContingent
401.903	NonContingent
405.197	NonContingent
412.335	NonContingent
422.849	NonContingent
426.293	NonContingent
429.62	NonContingent
438.881	NonContingent
442.274	NonContingent
449.312	NonContingent
456.333	NonContingent
463.27	NonContingent
466.864	NonContingent
470.291	NonContingent
473.735	NonContingent
493.21	NonContingent
496.804	NonContingent
500.398	NonContingent
503.741	NonContingent
517.75	NonContingent
530.388	NonContingent
