onset	trial_type
7.807	Contingent
11.451	Contingent
14.728	Contingent
18.322	Contingent
21.866	Contingent
28.753	Contingent
32.33	Contingent
35.874	Contingent
42.862	Contingent
58.843	Contingent
69.357	Contingent
72.801	Contingent
76.245	Contingent
83.383	Contingent
90.353	Contingent
93.697	Contingent
97.241	Contingent
102.807	Contingent
106.384	Contingent
123.887	Contingent
127.33	Contingent
130.724	Contingent
137.811	Contingent
141.188	Contingent
150.349	Contingent
157.286	Contingent
178.165	Contingent
185.353	Contingent
188.646	Contingent
197.941	Contingent
229.368	Contingent
232.795	Contingent
236.188	Contingent
239.632	Contingent
252.32	Contingent
262.901	Contingent
266.295	Contingent
273.165	Contingent
287.324	Contingent
303.271	Contingent
313.736	Contingent
320.673	Contingent
324.301	Contingent
327.744	Contingent
331.188	Contingent
343.943	Contingent
350.763	Contingent
354.357	Contingent
357.7	Contingent
361.345	Contingent
364.771	Contingent
368.366	Contingent
371.709	Contingent
382.123	Contingent
391.334	Contingent
398.221	Contingent
408.886	Contingent
415.707	Contingent
419.301	Contingent
435.399	Contingent
445.813	Contingent
452.7	Contingent
459.872	Contingent
477.324	Contingent
486.434	Contingent
489.878	Contingent
507.179	Contingent
510.857	Contingent
514.25	Contingent
521.288	Contingent
524.615	Contingent
25.309	NonContingent
39.167	NonContingent
46.289	NonContingent
49.632	NonContingent
55.299	NonContingent
62.437	NonContingent
65.73	NonContingent
79.688	NonContingent
86.809	NonContingent
109.928	NonContingent
113.222	NonContingent
116.816	NonContingent
120.209	NonContingent
134.268	NonContingent
144.832	NonContingent
153.742	NonContingent
160.914	NonContingent
164.357	NonContingent
167.751	NonContingent
171.295	NonContingent
174.889	NonContingent
181.809	NonContingent
192.174	NonContingent
201.234	NonContingent
204.878	NonContingent
208.272	NonContingent
211.815	NonContingent
215.343	NonContingent
218.786	NonContingent
222.23	NonContingent
225.673	NonContingent
245.299	NonContingent
248.742	NonContingent
255.914	NonContingent
259.357	NonContingent
269.822	NonContingent
276.709	NonContingent
280.253	NonContingent
283.797	NonContingent
292.941	NonContingent
296.334	NonContingent
299.728	NonContingent
306.866	NonContingent
310.393	NonContingent
317.28	NonContingent
334.782	NonContingent
340.349	NonContingent
347.219	NonContingent
375.353	NonContingent
378.68	NonContingent
387.941	NonContingent
394.778	NonContingent
401.849	NonContingent
405.292	NonContingent
412.179	NonContingent
422.694	NonContingent
426.238	NonContingent
429.782	NonContingent
438.725	NonContingent
442.42	NonContingent
449.257	NonContingent
456.278	NonContingent
463.215	NonContingent
466.809	NonContingent
470.253	NonContingent
473.679	NonContingent
493.255	NonContingent
496.798	NonContingent
500.342	NonContingent
503.736	NonContingent
517.844	NonContingent
530.449	NonContingent
