"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
120.194	"famous_faces_correct_combination"	1	"left"	1.701	2.507	"famous_faces"	122.678	121.895
123.738	"famous_faces_correct_combination"	1	"left"	1.303	2.507	"famous_faces"	126.216	125.041
127.365	"recently_learned_faces_correct_combination"	1	"left"	1.572	2.508	"recently_learned_faces"	129.855	128.937
130.759	"famous_faces_baseline"	1	"left"	1.349	2.507	"famous_faces_baseline"	133.243	132.108
134.303	"recently_learned_faces_baseline"	1	"right"	1.36	2.507	"recently_learned_faces_baseline"	136.782	135.663
137.73	"famous_faces_baseline"	1	"left"	1.215	2.507	"famous_faces_baseline"	140.22	138.945
141.173	"famous_faces_correct_combination"	1	"left"	0.975	2.508	"famous_faces"	143.658	142.148
144.617	"recently_learned_faces_correct_combination"	1	"left"	1.104	2.507	"recently_learned_faces"	147.096	145.721
150.25	"famous_faces_baseline"	1	"right"	1.325	2.508	"famous_faces_baseline"	152.736	151.575
153.844	"famous_faces_correct_combination"	1	"left"	1.397	2.508	"famous_faces"	156.325	155.241
157.422	"famous_faces_baseline"	1	"right"	0.846	2.524	"famous_faces_baseline"	159.914	158.268
160.865	"recently_learned_faces_correct_combination"	1	"left"	0.987	2.508	"recently_learned_faces"	163.352	161.852
164.259	"recently_learned_faces_baseline"	1	"left"	1.238	2.507	"recently_learned_faces_baseline"	166.739	165.497
167.786	"recently_learned_faces_correct_combination"	1	"left"	0.863	2.507	"recently_learned_faces"	170.278	168.649
171.33	"recently_learned_faces_correct_combination"	0	"right"	1.21	2.507	"recently_learned_faces"	173.817	172.54
174.723	"recently_learned_faces_correct_combination"	1	"left"	0.937	2.508	"recently_learned_faces"	177.204	175.66
178.351	"famous_faces_false_combination"	1	"right"	1.356	2.524	"famous_faces"	180.843	179.707
181.644	"recently_learned_faces_baseline"	1	"left"	1.08	2.507	"recently_learned_faces_baseline"	184.13	182.724
185.338	"famous_faces_false_combination"	1	"right"	1.488	2.508	"famous_faces"	187.819	186.826
188.665	"famous_faces_false_combination"	1	"right"	1.288	2.507	"famous_faces"	191.156	189.953
192.259	"famous_faces_baseline"	1	"right"	1.058	2.507	"famous_faces_baseline"	194.745	193.317
197.792	"recently_learned_faces_false_combination"	1	"right"	1.5	2.524	"recently_learned_faces"	200.284	199.292
201.236	"famous_faces_false_combination"	1	"right"	1.285	2.507	"famous_faces"	203.722	202.521
204.83	"recently_learned_faces_correct_combination"	1	"left"	1.469	2.507	"recently_learned_faces"	207.311	206.299
208.357	"famous_faces_false_combination"	1	"right"	1.125	2.524	"famous_faces"	210.85	209.482
211.901	"famous_faces_baseline"	1	"left"	1.478	2.507	"famous_faces_baseline"	214.388	213.379
215.244	"recently_learned_faces_false_combination"	1	"right"	1.577	2.507	"recently_learned_faces"	217.725	216.821
218.871	"recently_learned_faces_false_combination"	1	"right"	1.869	2.525	"recently_learned_faces"	221.364	220.74
222.315	"famous_faces_correct_combination"	1	"left"	0.967	2.508	"famous_faces"	224.802	223.282
225.658	"recently_learned_faces_baseline"	1	"right"	0.981	2.508	"recently_learned_faces_baseline"	228.139	226.639
229.236	"famous_faces_baseline"	1	"right"	0.789	2.524	"famous_faces_baseline"	231.728	230.025
232.83	"recently_learned_faces_baseline"	1	"left"	1.277	2.507	"recently_learned_faces_baseline"	235.317	234.107
236.273	"recently_learned_faces_baseline"	1	"right"	1.117	2.508	"recently_learned_faces_baseline"	238.755	237.39
239.65	"recently_learned_faces_false_combination"	0	"left"	1.855	2.508	"recently_learned_faces"	242.142	241.505
245.35	"recently_learned_faces_baseline"	1	"right"	1.205	2.508	"recently_learned_faces_baseline"	247.833	246.555
248.878	"famous_faces_correct_combination"	1	"left"	1.257	2.524	"famous_faces"	251.372	250.135
252.221	"famous_faces_correct_combination"	1	"left"	0.896	2.507	"famous_faces"	254.709	253.117
255.915	"famous_faces_baseline"	1	"right"	0.9	2.508	"famous_faces_baseline"	258.398	256.815
259.242	"recently_learned_faces_correct_combination"	1	"left"	1.627	2.507	"recently_learned_faces"	261.735	260.869
262.886	"recently_learned_faces_correct_combination"	1	"left"	1.274	2.508	"recently_learned_faces"	265.374	264.16
266.279	"famous_faces_correct_combination"	1	"left"	0.763	2.508	"famous_faces"	268.762	267.042
269.807	"famous_faces_false_combination"	1	"right"	1.04	2.524	"famous_faces"	272.301	270.847
273.2	"famous_faces_correct_combination"	1	"left"	0.87	2.508	"famous_faces"	275.688	274.07
276.644	"famous_faces_baseline"	1	"left"	1.095	2.507	"famous_faces_baseline"	279.126	277.739
280.271	"recently_learned_faces_correct_combination"	1	"left"	1.429	2.524	"recently_learned_faces"	282.765	281.7
283.614	"famous_faces_false_combination"	1	"right"	1.095	2.508	"famous_faces"	286.102	284.709
287.158	"recently_learned_faces_correct_combination"	0	"right"	2.357	2.508	"recently_learned_faces"	289.64	289.515
292.842	"recently_learned_faces_correct_combination"	1	"left"	1.169	2.507	"recently_learned_faces"	295.332	294.011
296.286	"famous_faces_false_combination"	1	"right"	1.697	2.507	"famous_faces"	298.77	297.983
299.88	"famous_faces_false_combination"	1	"right"	1.147	2.507	"famous_faces"	302.359	301.027
303.407	"recently_learned_faces_baseline"	1	"right"	1.292	2.507	"recently_learned_faces_baseline"	305.897	304.699
306.7	"famous_faces_correct_combination"	1	"left"	1.08	2.507	"famous_faces"	309.184	307.78
310.344	"recently_learned_faces_baseline"	1	"left"	1.287	2.508	"recently_learned_faces_baseline"	312.823	311.631
313.771	"famous_faces_correct_combination"	1	"left"	1.345	2.508	"famous_faces"	316.261	315.116
317.215	"recently_learned_faces_correct_combination"	1	"left"	1.395	2.507	"recently_learned_faces"	319.699	318.61
320.859	"recently_learned_faces_false_combination"	1	"right"	1.176	2.507	"recently_learned_faces"	323.338	322.035
324.135	"recently_learned_faces_false_combination"	0	NA	NA	2.508	"recently_learned_faces"	326.625	NA
327.779	"recently_learned_faces_correct_combination"	1	"left"	0.922	2.508	"recently_learned_faces"	330.264	328.701
331.323	"recently_learned_faces_baseline"	1	"right"	1.579	2.508	"recently_learned_faces_baseline"	333.802	332.902
334.6	"famous_faces_correct_combination"	1	"left"	0.801	2.507	"famous_faces"	337.089	335.401
340.25	"recently_learned_faces_baseline"	1	"left"	1.079	2.507	"recently_learned_faces_baseline"	342.73	341.329
343.777	"recently_learned_faces_baseline"	1	"right"	0.895	2.508	"recently_learned_faces_baseline"	346.268	344.672
347.371	"famous_faces_false_combination"	1	"right"	0.917	2.508	"famous_faces"	349.857	348.288
350.815	"recently_learned_faces_correct_combination"	1	"left"	0.919	2.507	"recently_learned_faces"	353.295	351.734
354.392	"famous_faces_false_combination"	1	"right"	0.98	2.508	"famous_faces"	356.884	355.372
357.685	"recently_learned_faces_baseline"	1	"right"	1.03	2.508	"recently_learned_faces_baseline"	360.171	358.715
361.329	"recently_learned_faces_baseline"	1	"left"	1.153	2.508	"recently_learned_faces_baseline"	363.81	362.482
364.756	"recently_learned_faces_false_combination"	1	"right"	1.464	2.508	"recently_learned_faces"	367.248	366.22
368.35	"famous_faces_false_combination"	1	"right"	0.809	2.508	"famous_faces"	370.837	369.159
371.694	"famous_faces_correct_combination"	1	"left"	0.934	2.507	"famous_faces"	374.174	372.628
375.271	"famous_faces_false_combination"	1	"right"	1.208	2.508	"famous_faces"	377.763	376.479
378.664	"recently_learned_faces_baseline"	1	"right"	1.289	2.508	"recently_learned_faces_baseline"	381.15	379.953
382.108	"recently_learned_faces_false_combination"	0	"left"	1.221	2.508	"recently_learned_faces"	384.588	383.329
387.842	"recently_learned_faces_baseline"	1	"left"	0.994	2.507	"recently_learned_faces_baseline"	390.329	388.836
391.386	"famous_faces_false_combination"	1	"right"	0.819	2.507	"famous_faces"	393.868	392.205
394.712	"famous_faces_correct_combination"	1	"left"	1.109	2.525	"famous_faces"	397.205	395.821
398.256	"recently_learned_faces_baseline"	1	"right"	0.84	2.508	"recently_learned_faces_baseline"	400.743	399.096
401.9	"recently_learned_faces_correct_combination"	1	"left"	1.078	2.508	"recently_learned_faces"	404.382	402.978
405.327	"famous_faces_correct_combination"	1	"left"	1.212	2.508	"famous_faces"	407.82	406.539
408.771	"recently_learned_faces_false_combination"	1	"right"	1.52	2.507	"recently_learned_faces"	411.258	410.291
412.215	"famous_faces_correct_combination"	1	"left"	0.984	2.507	"famous_faces"	414.696	413.199
415.641	"famous_faces_false_combination"	1	"right"	0.931	2.508	"famous_faces"	418.134	416.572
419.336	"famous_faces_baseline"	1	"right"	1.199	2.507	"famous_faces_baseline"	421.823	420.535
422.679	"famous_faces_correct_combination"	1	"left"	0.95	2.508	"famous_faces"	425.16	423.629
426.256	"famous_faces_baseline"	1	"right"	1.174	2.508	"famous_faces_baseline"	428.749	427.43
429.7	"famous_faces_baseline"	1	"left"	1.229	2.507	"famous_faces_baseline"	432.187	430.929
435.384	"recently_learned_faces_baseline"	1	"left"	0.896	2.524	"recently_learned_faces_baseline"	437.878	436.28
438.827	"recently_learned_faces_false_combination"	1	"right"	1.202	2.508	"recently_learned_faces"	441.316	440.029
442.221	"recently_learned_faces_correct_combination"	1	"left"	1.421	2.507	"recently_learned_faces"	444.704	443.642
445.748	"recently_learned_faces_baseline"	1	"left"	1.064	2.524	"recently_learned_faces_baseline"	448.242	446.812
449.392	"recently_learned_faces_false_combination"	1	"right"	1.67	2.507	"recently_learned_faces"	451.881	451.062
452.685	"recently_learned_faces_baseline"	1	"left"	1.066	2.508	"recently_learned_faces_baseline"	455.168	453.751
456.363	"recently_learned_faces_baseline"	1	"left"	0.794	2.524	"recently_learned_faces_baseline"	458.857	457.157
459.756	"famous_faces_baseline"	1	"left"	0.587	2.508	"famous_faces_baseline"	462.245	460.343
463.3	"famous_faces_correct_combination"	1	"left"	0.967	2.508	"famous_faces"	465.784	464.267
466.677	"famous_faces_baseline"	1	"right"	1.259	2.524	"famous_faces_baseline"	469.171	467.936
470.271	"famous_faces_false_combination"	1	"right"	1.769	2.507	"famous_faces"	472.76	472.04
473.715	"famous_faces_false_combination"	1	"right"	0.983	2.507	"famous_faces"	476.198	474.698
477.309	"recently_learned_faces_baseline"	1	"left"	0.753	2.507	"recently_learned_faces_baseline"	479.787	478.062
482.842	"famous_faces_baseline"	1	"right"	0.991	2.507	"famous_faces_baseline"	485.327	483.833
486.436	"recently_learned_faces_correct_combination"	1	"left"	1.073	2.507	"recently_learned_faces"	488.916	487.509
489.762	"recently_learned_faces_baseline"	1	"left"	0.909	2.508	"recently_learned_faces_baseline"	492.253	490.671
493.206	"recently_learned_faces_correct_combination"	1	"left"	0.793	2.507	"recently_learned_faces"	495.691	493.999
496.85	"famous_faces_baseline"	1	"left"	0.7	2.508	"famous_faces_baseline"	499.33	497.55
500.277	"recently_learned_faces_false_combination"	1	"right"	0.828	2.507	"recently_learned_faces"	502.768	501.105
503.871	"famous_faces_false_combination"	1	"right"	0.988	2.508	"famous_faces"	506.357	504.859
507.164	"recently_learned_faces_baseline"	1	"left"	0.913	2.508	"recently_learned_faces_baseline"	509.644	508.077
510.792	"famous_faces_baseline"	1	"right"	0.755	2.524	"famous_faces_baseline"	513.283	511.547
514.185	"recently_learned_faces_false_combination"	1	"right"	1.129	2.508	"recently_learned_faces"	516.67	515.314
517.629	"famous_faces_baseline"	1	"left"	0.997	2.507	"famous_faces_baseline"	520.108	518.626
521.256	"famous_faces_false_combination"	1	"right"	0.991	2.508	"famous_faces"	523.747	522.247
524.7	"recently_learned_faces_false_combination"	1	"right"	1.04	2.507	"recently_learned_faces"	527.185	525.74
530.383	"famous_faces_correct_combination"	1	"left"	0.757	2.508	"famous_faces"	532.876	531.14
533.727	"recently_learned_faces_false_combination"	1	"right"	1.897	2.507	"recently_learned_faces"	536.213	535.624
537.321	"recently_learned_faces_baseline"	1	"right"	1.267	2.507	"recently_learned_faces_baseline"	539.802	538.588
540.898	"recently_learned_faces_correct_combination"	1	"left"	0.807	2.524	"recently_learned_faces"	543.391	541.705
544.241	"famous_faces_correct_combination"	1	"left"	0.905	2.508	"famous_faces"	546.728	545.146
547.685	"famous_faces_correct_combination"	1	"left"	1.012	2.507	"famous_faces"	550.166	548.697
551.212	"recently_learned_faces_false_combination"	1	"right"	1.015	2.508	"recently_learned_faces"	553.704	552.227
554.856	"famous_faces_baseline"	1	"left"	1.223	2.508	"famous_faces_baseline"	557.343	556.079
558.25	"famous_faces_false_combination"	1	"right"	1.006	2.507	"famous_faces"	560.731	559.256
561.777	"famous_faces_false_combination"	1	"right"	0.975	2.507	"famous_faces"	564.27	562.752
565.17	"famous_faces_false_combination"	1	"right"	0.83	2.508	"famous_faces"	567.657	566
568.765	"recently_learned_faces_false_combination"	1	"right"	1.154	2.507	"recently_learned_faces"	571.246	569.919
572.091	"recently_learned_faces_false_combination"	0	"left"	1.545	2.508	"recently_learned_faces"	574.583	573.636
577.842	"recently_learned_faces_baseline"	1	"left"	0.892	2.507	"recently_learned_faces_baseline"	580.324	578.734
581.268	"recently_learned_faces_baseline"	1	"right"	0.945	2.508	"recently_learned_faces_baseline"	583.762	582.213
584.862	"recently_learned_faces_false_combination"	1	"right"	1.041	2.508	"recently_learned_faces"	587.351	585.903
588.206	"famous_faces_correct_combination"	1	"left"	0.818	2.507	"famous_faces"	590.688	589.024
591.883	"recently_learned_faces_baseline"	1	"right"	0.711	2.525	"recently_learned_faces_baseline"	594.377	592.594
595.327	"famous_faces_correct_combination"	1	"left"	0.858	2.507	"famous_faces"	597.815	596.185
598.771	"famous_faces_baseline"	0	"right"	0.987	2.507	"famous_faces_baseline"	601.253	599.758
602.147	"recently_learned_faces_false_combination"	1	"right"	2.056	2.525	"recently_learned_faces"	604.641	604.203
605.691	"recently_learned_faces_false_combination"	1	"right"	1.112	2.508	"recently_learned_faces"	608.179	606.803
609.335	"famous_faces_baseline"	1	"right"	1.096	2.508	"famous_faces_baseline"	611.818	610.431
612.712	"famous_faces_baseline"	1	"right"	1.202	2.524	"famous_faces_baseline"	615.206	613.914
616.106	"recently_learned_faces_baseline"	1	"left"	1.169	2.507	"recently_learned_faces_baseline"	618.594	617.275
619.649	"famous_faces_correct_combination"	1	"left"	0.789	2.508	"famous_faces"	622.132	620.438
625.333	"famous_faces_correct_combination"	1	"left"	0.827	2.508	"famous_faces"	627.823	626.16
628.727	"famous_faces_false_combination"	1	"right"	1.023	2.507	"famous_faces"	631.211	629.75
632.421	"famous_faces_correct_combination"	1	"left"	0.966	2.507	"famous_faces"	634.9	633.387
635.848	"famous_faces_false_combination"	1	"right"	1.054	2.507	"famous_faces"	638.338	636.902
639.241	"recently_learned_faces_false_combination"	1	"right"	1.007	2.508	"recently_learned_faces"	641.725	640.248
642.835	"famous_faces_false_combination"	1	"right"	1.888	2.508	"famous_faces"	645.314	644.723
646.162	"famous_faces_false_combination"	1	"right"	1.415	2.507	"famous_faces"	648.651	647.577
649.856	"recently_learned_faces_correct_combination"	1	"left"	1.824	2.508	"recently_learned_faces"	652.34	651.68
653.183	"famous_faces_baseline"	1	"left"	0.907	2.524	"famous_faces_baseline"	655.677	654.09
656.727	"recently_learned_faces_correct_combination"	1	"left"	1.423	2.507	"recently_learned_faces"	659.216	658.15
660.17	"recently_learned_faces_false_combination"	1	"right"	1.02	2.508	"recently_learned_faces"	662.654	661.19
663.764	"famous_faces_baseline"	1	"right"	1.432	2.508	"famous_faces_baseline"	666.243	665.196
667.292	"famous_faces_false_combination"	1	"right"	0.768	2.507	"famous_faces"	669.781	668.06
672.791	"recently_learned_faces_correct_combination"	1	"left"	0.96	2.508	"recently_learned_faces"	675.271	673.751
676.318	"recently_learned_faces_baseline"	1	"left"	1.151	2.508	"recently_learned_faces_baseline"	678.81	677.469
679.712	"recently_learned_faces_correct_combination"	1	"left"	1.464	2.507	"recently_learned_faces"	682.198	681.176
683.406	"famous_faces_false_combination"	1	"right"	0.873	2.508	"famous_faces"	685.887	684.279
686.833	"recently_learned_faces_correct_combination"	1	"left"	0.963	2.508	"recently_learned_faces"	689.325	687.796
690.227	"famous_faces_baseline"	1	"left"	1.436	2.507	"famous_faces_baseline"	692.712	691.663
693.67	"famous_faces_baseline"	1	"left"	1.04	2.508	"famous_faces_baseline"	696.15	694.71
697.247	"famous_faces_correct_combination"	1	"left"	0.904	2.525	"famous_faces"	699.739	698.151
700.791	"recently_learned_faces_false_combination"	1	"right"	1.002	2.508	"recently_learned_faces"	703.278	701.793
704.335	"recently_learned_faces_correct_combination"	1	"left"	1.034	2.508	"recently_learned_faces"	706.816	705.369
707.662	"recently_learned_faces_correct_combination"	1	"left"	1.637	2.507	"recently_learned_faces"	710.153	709.299
711.306	"famous_faces_baseline"	1	"left"	1.028	2.508	"famous_faces_baseline"	713.792	712.334
714.7	"recently_learned_faces_baseline"	1	"right"	0.773	2.507	"recently_learned_faces_baseline"	717.18	715.473
720.333	"famous_faces_false_combination"	1	"right"	1.872	2.507	"famous_faces"	722.821	722.205
723.777	"famous_faces_baseline"	1	"left"	0.886	2.507	"famous_faces_baseline"	726.259	724.663
727.354	"recently_learned_faces_false_combination"	1	"right"	1.145	2.524	"recently_learned_faces"	729.848	728.499
730.898	"famous_faces_correct_combination"	1	"left"	0.989	2.507	"famous_faces"	733.386	731.887
734.191	"recently_learned_faces_correct_combination"	1	"left"	0.809	2.507	"recently_learned_faces"	736.673	735
737.768	"recently_learned_faces_correct_combination"	1	"left"	0.979	2.524	"recently_learned_faces"	740.262	738.747
741.212	"famous_faces_correct_combination"	1	"left"	1.191	2.507	"famous_faces"	743.7	742.403
744.655	"recently_learned_faces_correct_combination"	1	"left"	0.942	2.508	"recently_learned_faces"	747.138	745.597
748.333	"recently_learned_faces_false_combination"	1	"right"	0.873	2.524	"recently_learned_faces"	750.827	749.206
751.777	"recently_learned_faces_baseline"	1	"right"	0.966	2.507	"recently_learned_faces_baseline"	754.265	752.743
755.12	"recently_learned_faces_correct_combination"	1	"left"	1.163	2.507	"recently_learned_faces"	757.602	756.283
758.747	"recently_learned_faces_false_combination"	1	"right"	0.84	2.508	"recently_learned_faces"	761.241	759.587
762.291	"recently_learned_faces_correct_combination"	1	"left"	0.74	2.508	"recently_learned_faces"	764.779	763.031
767.841	"recently_learned_faces_baseline"	1	"right"	0.936	2.508	"recently_learned_faces_baseline"	770.32	768.777
771.368	"famous_faces_false_combination"	1	"right"	1.205	2.508	"famous_faces"	773.859	772.573
774.712	"famous_faces_correct_combination"	1	"left"	0.862	2.507	"famous_faces"	777.196	775.574
778.256	"recently_learned_faces_false_combination"	0	"left"	1.147	2.507	"recently_learned_faces"	780.734	779.403
781.883	"famous_faces_baseline"	1	"left"	1.108	2.508	"famous_faces_baseline"	784.373	782.991
785.327	"famous_faces_correct_combination"	1	"left"	0.904	2.507	"famous_faces"	787.811	786.231
788.77	"famous_faces_correct_combination"	1	"left"	0.813	2.508	"famous_faces"	791.249	789.583
792.147	"famous_faces_correct_combination"	1	"left"	0.993	2.507	"famous_faces"	794.637	793.14
