"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
357.896	"Contingent"	"left"	0.838	2.809	360.687	358.734
361.239	"Contingent"	"left"	0.591	2.809	364.026	361.83
364.783	"Contingent"	"left"	0.618	2.809	367.567	365.401
368.177	"Contingent"	"right"	1.958	2.792	370.957	370.135
371.804	"Contingent"	"left"	0.739	2.809	374.598	372.543
375.348	"NonContingent"	"right"	1.206	2.809	378.138	376.554
378.642	"NonContingent"	"right"	1.031	2.808	381.427	379.673
382.286	"Contingent"	"left"	0.731	2.808	385.068	383.017
387.802	"NonContingent"	"right"	1.296	2.792	390.584	389.098
391.33	"Contingent"	"left"	1.015	2.808	394.125	392.345
394.723	"NonContingent"	"right"	1.021	2.808	397.515	395.744
398.367	"Contingent"	"left"	0.784	2.809	401.156	399.151
401.911	"NonContingent"	"right"	1.176	2.809	404.696	403.087
405.355	"NonContingent"	"right"	1.298	2.792	408.136	406.653
408.682	"Contingent"	"left"	0.957	2.808	411.475	409.639
412.276	"NonContingent"	"right"	0.941	2.808	415.066	413.217
415.87	"Contingent"	"left"	1.229	2.808	418.657	417.099
419.213	"Contingent"	"left"	0.704	2.809	421.996	419.917
422.857	"NonContingent"	"right"	0.757	2.792	425.637	423.614
426.184	"NonContingent"	"right"	1.703	2.808	428.976	427.887
429.778	"NonContingent"	"right"	1.001	2.808	432.567	430.779
435.445	"Contingent"	"left"	0.751	2.808	438.235	436.196
438.788	"NonContingent"	"right"	1.347	2.809	441.574	440.135
442.332	"NonContingent"	"right"	0.956	2.809	445.115	443.288
445.726	"Contingent"	"left"	0.665	2.791	448.505	446.391
449.353	"NonContingent"	"right"	0.984	2.809	452.146	450.337
452.797	"Contingent"	"left"	0.701	2.808	455.586	453.498
456.241	"NonContingent"	"right"	1.001	2.808	459.026	457.242
459.835	"Contingent"	"left"	0.759	2.808	462.617	460.594
463.362	"NonContingent"	"right"	0.996	2.808	466.157	464.358
466.655	"NonContingent"	"right"	0.966	2.809	469.446	467.621
470.299	"NonContingent"	"right"	1.013	2.809	473.087	471.312
473.843	"NonContingent"	"right"	1.036	2.809	476.627	474.879
477.237	"Contingent"	"left"	1.129	2.792	480.017	478.366
482.904	"Contingent"	"left"	0.725	2.791	485.684	483.629
486.431	"Contingent"	"left"	1.051	2.808	489.224	487.482
489.774	"Contingent"	"right"	1.35	2.809	492.563	491.124
493.218	"NonContingent"	"right"	1.59	2.808	496.003	494.808
496.812	"NonContingent"	"right"	0.973	2.809	499.594	497.785
500.339	"NonContingent"	NA	NA	2.809	503.135	NA
503.783	"NonContingent"	"right"	0.917	2.808	506.575	504.7
507.227	"Contingent"	"left"	0.882	2.808	510.015	508.109
510.871	"Contingent"	"left"	0.741	2.808	513.656	511.612
514.164	"Contingent"	"left"	0.797	2.792	516.945	514.961
517.842	"NonContingent"	"right"	1.621	2.808	520.636	519.463
521.185	"Contingent"	"right"	1.792	2.809	523.975	522.977
524.729	"Contingent"	"left"	0.716	2.808	527.516	525.445
530.296	"NonContingent"	"right"	1.124	2.808	533.082	531.42
