"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.251	"recently_learned_faces_baseline"	0	NA	NA	0.067	"recently_learned_faces_baseline"	10.289	NA
11.438	"recently_learned_faces_baseline"	1	"right"	1.349	2.507	"recently_learned_faces_baseline"	13.928	12.787
14.831	"famous_faces_baseline"	1	"left"	0.871	2.508	"famous_faces_baseline"	17.316	15.702
18.375	"famous_faces_baseline"	1	"right"	0.744	2.508	"famous_faces_baseline"	20.855	19.119
21.702	"famous_faces_false_combination"	1	"right"	2.029	2.507	"famous_faces"	24.192	23.731
25.296	"famous_faces_correct_combination"	1	"left"	1.124	2.507	"famous_faces"	27.781	26.42
28.89	"recently_learned_faces_false_combination"	1	"right"	1.432	2.507	"recently_learned_faces"	31.37	30.322
32.216	"recently_learned_faces_false_combination"	1	"right"	1.09	2.508	"recently_learned_faces"	34.707	33.306
35.66	"famous_faces_false_combination"	1	"right"	0.946	2.508	"famous_faces"	38.145	36.606
39.304	"famous_faces_baseline"	1	"left"	1.174	2.508	"famous_faces_baseline"	41.784	40.478
42.731	"recently_learned_faces_baseline"	1	"left"	0.676	2.508	"recently_learned_faces_baseline"	45.222	43.407
46.125	"famous_faces_false_combination"	1	"right"	0.847	2.507	"famous_faces"	48.61	46.972
49.769	"famous_faces_baseline"	1	"right"	1.303	2.507	"famous_faces_baseline"	52.249	51.072
55.302	"famous_faces_baseline"	1	"right"	0.738	2.508	"famous_faces_baseline"	57.788	56.04
58.746	"recently_learned_faces_correct_combination"	0	"right"	2.152	2.507	"recently_learned_faces"	61.226	60.898
62.323	"recently_learned_faces_false_combination"	1	"right"	1.01	2.507	"recently_learned_faces"	64.815	63.333
65.867	"famous_faces_correct_combination"	1	"left"	1.063	2.507	"famous_faces"	68.354	66.93
69.411	"famous_faces_false_combination"	1	"right"	0.809	2.507	"famous_faces"	71.892	70.22
72.737	"recently_learned_faces_false_combination"	1	"right"	1.332	2.508	"recently_learned_faces"	75.229	74.069
76.181	"famous_faces_false_combination"	1	"right"	1.05	2.508	"famous_faces"	78.667	77.231
79.825	"recently_learned_faces_false_combination"	1	"right"	0.904	2.508	"recently_learned_faces"	82.306	80.729
83.252	"recently_learned_faces_false_combination"	1	"right"	1.263	2.508	"recently_learned_faces"	85.744	84.515
86.846	"famous_faces_baseline"	1	"right"	1.349	2.508	"famous_faces_baseline"	89.333	88.195
90.19	"famous_faces_baseline"	1	"right"	0.731	2.507	"famous_faces_baseline"	92.67	90.921
93.817	"famous_faces_false_combination"	1	"right"	0.775	2.508	"famous_faces"	96.309	94.592
97.21	"recently_learned_faces_false_combination"	1	"right"	1.265	2.508	"recently_learned_faces"	99.697	98.475
102.794	"recently_learned_faces_correct_combination"	1	"left"	1.374	2.507	"recently_learned_faces"	105.287	104.168
106.388	"famous_faces_correct_combination"	1	"left"	1.003	2.507	"famous_faces"	108.876	107.391
109.831	"recently_learned_faces_correct_combination"	1	"left"	0.779	2.508	"recently_learned_faces"	112.314	110.61
113.409	"recently_learned_faces_false_combination"	1	"right"	0.896	2.524	"recently_learned_faces"	115.903	114.305
116.702	"recently_learned_faces_correct_combination"	1	"left"	1.02	2.507	"recently_learned_faces"	119.19	117.722
120.346	"famous_faces_correct_combination"	1	"left"	0.963	2.508	"famous_faces"	122.829	121.309
123.723	"famous_faces_correct_combination"	1	"left"	0.921	2.507	"famous_faces"	126.216	124.644
127.167	"recently_learned_faces_correct_combination"	1	"left"	0.897	2.507	"recently_learned_faces"	129.654	128.064
130.861	"famous_faces_baseline"	1	"left"	1.232	2.507	"famous_faces_baseline"	133.343	132.093
134.238	"recently_learned_faces_baseline"	1	"right"	1.519	2.507	"recently_learned_faces_baseline"	136.731	135.757
137.631	"famous_faces_baseline"	1	"left"	1.025	2.508	"famous_faces_baseline"	140.119	138.656
141.225	"famous_faces_correct_combination"	1	"left"	1.099	2.508	"famous_faces"	143.708	142.324
144.752	"recently_learned_faces_correct_combination"	1	"left"	1.329	2.525	"recently_learned_faces"	147.247	146.081
150.403	"famous_faces_baseline"	1	"right"	0.912	2.507	"famous_faces_baseline"	152.887	151.315
153.746	"famous_faces_correct_combination"	1	"left"	1.157	2.507	"famous_faces"	156.224	154.903
157.273	"famous_faces_baseline"	1	"right"	0.689	2.508	"famous_faces_baseline"	159.762	157.962
160.917	"recently_learned_faces_correct_combination"	1	"left"	1.034	2.508	"recently_learned_faces"	163.401	161.951
