"onset"	"trial_type"
6.398	"Contingent"
9.724	"Contingent"
13.419	"Contingent"
16.812	"Contingent"
23.8	"Contingent"
27.344	"Contingent"
30.67	"Contingent"
37.808	"Contingent"
53.789	"Contingent"
64.221	"Contingent"
67.848	"Contingent"
71.191	"Contingent"
78.379	"Contingent"
85.15	"Contingent"
88.794	"Contingent"
92.338	"Contingent"
97.904	"Contingent"
101.448	"Contingent"
118.733	"Contingent"
122.277	"Contingent"
125.671	"Contingent"
132.658	"Contingent"
136.185	"Contingent"
145.396	"Contingent"
152.283	"Contingent"
173.28	"Contingent"
180.351	"Contingent"
183.794	"Contingent"
192.955	"Contingent"
224.265	"Contingent"
227.659	"Contingent"
231.286	"Contingent"
234.679	"Contingent"
247.434	"Contingent"
257.899	"Contingent"
261.242	"Contingent"
268.263	"Contingent"
282.288	"Contingent"
298.32	"Contingent"
308.684	"Contingent"
315.872	"Contingent"
319.265	"Contingent"
322.692	"Contingent"
326.236	"Contingent"
338.891	"Contingent"
345.912	"Contingent"
349.305	"Contingent"
352.749	"Contingent"
356.192	"Contingent"
359.87	"Contingent"
363.263	"Contingent"
366.807	"Contingent"
377.322	"Contingent"
386.282	"Contingent"
393.32	"Contingent"
403.734	"Contingent"
410.822	"Contingent"
414.349	"Contingent"
430.447	"Contingent"
440.711	"Contingent"
447.849	"Contingent"
454.67	"Contingent"
472.272	"Contingent"
477.789	"Contingent"
481.232	"Contingent"
484.877	"Contingent"
502.379	"Contingent"
505.655	"Contingent"
509.299	"Contingent"
516.337	"Contingent"
519.731	"Contingent"
20.406	"NonContingent"
34.214	"NonContingent"
41.202	"NonContingent"
44.729	"NonContingent"
50.346	"NonContingent"
57.383	"NonContingent"
60.927	"NonContingent"
74.785	"NonContingent"
81.706	"NonContingent"
104.775	"NonContingent"
108.219	"NonContingent"
111.813	"NonContingent"
115.357	"NonContingent"
129.365	"NonContingent"
139.779	"NonContingent"
148.74	"NonContingent"
155.827	"NonContingent"
159.405	"NonContingent"
162.748	"NonContingent"
166.392	"NonContingent"
169.685	"NonContingent"
176.807	"NonContingent"
187.188	"NonContingent"
196.282	"NonContingent"
199.825	"NonContingent"
203.219	"NonContingent"
206.863	"NonContingent"
210.407	"NonContingent"
213.684	"NonContingent"
217.328	"NonContingent"
220.721	"NonContingent"
240.296	"NonContingent"
243.89	"NonContingent"
250.811	"NonContingent"
254.204	"NonContingent"
264.686	"NonContingent"
271.807	"NonContingent"
275.351	"NonContingent"
278.644	"NonContingent"
287.755	"NonContingent"
291.282	"NonContingent"
294.926	"NonContingent"
301.863	"NonContingent"
305.24	"NonContingent"
312.328	"NonContingent"
329.78	"NonContingent"
335.246	"NonContingent"
342.267	"NonContingent"
370.201	"NonContingent"
373.644	"NonContingent"
382.939	"NonContingent"
389.726	"NonContingent"
396.864	"NonContingent"
400.291	"NonContingent"
407.178	"NonContingent"
417.743	"NonContingent"
421.186	"NonContingent"
424.78	"NonContingent"
433.891	"NonContingent"
437.268	"NonContingent"
444.305	"NonContingent"
451.293	"NonContingent"
458.214	"NonContingent"
461.858	"NonContingent"
465.151	"NonContingent"
468.728	"NonContingent"
488.32	"NonContingent"
491.898	"NonContingent"
495.241	"NonContingent"
498.785	"NonContingent"
512.693	"NonContingent"
525.247	"NonContingent"
