onset	trial_type
33.349	Auditory_Different
38.414	Auditory_Different
80.758	Auditory_Different
83.399	Auditory_Different
125.893	Auditory_Different
155.832	Auditory_Different
165.778	Auditory_Different
168.369	Auditory_Different
195.835	Auditory_Different
200.699	Auditory_Different
203.24	Auditory_Different
243.41	Auditory_Different
275.891	Auditory_Different
278.432	Auditory_Different
285.687	Auditory_Different
313.369	Auditory_Different
323.215	Auditory_Different
350.731	Auditory_Different
400.914	Auditory_Different
433.278	Auditory_Different
435.818	Auditory_Different
445.665	Auditory_Different
470.94	Auditory_Different
475.754	Auditory_Different
520.739	Auditory_Different
523.38	Auditory_Different
563.249	Auditory_Different
598.254	Auditory_Different
605.809	Auditory_Different
608.25	Auditory_Different
633.275	Auditory_Different
635.916	Auditory_Different
640.898	Auditory_Different
678.309	Auditory_Different
718.195	Auditory_Different
720.82	Auditory_Different
45.837	Auditory_Lure
48.26	Auditory_Lure
73.285	Auditory_Lure
75.927	Auditory_Lure
85.672	Auditory_Lure
118.387	Auditory_Lure
160.747	Auditory_Lure
163.338	Auditory_Lure
193.394	Auditory_Lure
248.292	Auditory_Lure
283.246	Auditory_Lure
310.945	Auditory_Lure
315.91	Auditory_Lure
355.863	Auditory_Lure
363.268	Auditory_Lure
365.809	Auditory_Lure
395.782	Auditory_Lure
398.223	Auditory_Lure
405.678	Auditory_Lure
438.359	Auditory_Lure
478.396	Auditory_Lure
480.686	Auditory_Lure
513.283	Auditory_Lure
518.315	Auditory_Lure
560.859	Auditory_Lure
595.813	Auditory_Lure
600.895	Auditory_Lure
603.185	Auditory_Lure
638.206	Auditory_Lure
683.274	Auditory_Lure
713.214	Auditory_Lure
40.755	Auditory_Same
43.195	Auditory_Same
78.217	Auditory_Same
153.341	Auditory_Same
158.222	Auditory_Same
198.409	Auditory_Same
205.781	Auditory_Same
208.222	Auditory_Same
238.245	Auditory_Same
240.869	Auditory_Same
250.682	Auditory_Same
280.805	Auditory_Same
318.301	Auditory_Same
320.842	Auditory_Same
353.272	Auditory_Same
358.203	Auditory_Same
360.878	Auditory_Same
403.305	Auditory_Same
440.9	Auditory_Same
443.341	Auditory_Same
473.314	Auditory_Same
483.277	Auditory_Same
515.874	Auditory_Same
525.67	Auditory_Same
528.311	Auditory_Same
555.927	Auditory_Same
558.217	Auditory_Same
565.773	Auditory_Same
593.389	Auditory_Same
643.221	Auditory_Same
673.378	Auditory_Same
675.718	Auditory_Same
680.9	Auditory_Same
710.873	Auditory_Same
715.755	Auditory_Same
18.354	Visual_Different
20.795	Visual_Different
55.75	Visual_Different
58.424	Visual_Different
63.356	Visual_Different
95.736	Visual_Different
105.833	Visual_Different
108.173	Visual_Different
138.313	Visual_Different
180.857	Visual_Different
220.809	Visual_Different
228.382	Visual_Different
230.756	Visual_Different
263.22	Visual_Different
303.189	Visual_Different
338.394	Visual_Different
340.684	Visual_Different
373.282	Visual_Different
415.725	Visual_Different
425.722	Visual_Different
453.337	Visual_Different
455.878	Visual_Different
463.234	Visual_Different
490.833	Visual_Different
495.864	Visual_Different
543.39	Visual_Different
545.68	Visual_Different
573.279	Visual_Different
578.361	Visual_Different
623.395	Visual_Different
653.368	Visual_Different
658.4	Visual_Different
660.723	Visual_Different
690.78	Visual_Different
693.321	Visual_Different
703.167	Visual_Different
10.798	Visual_Lure
15.914	Visual_Lure
60.815	Visual_Lure
100.801	Visual_Lure
103.392	Visual_Lure
140.754	Visual_Lure
143.194	Visual_Lure
185.688	Visual_Lure
218.386	Visual_Lure
223.25	Visual_Lure
225.691	Visual_Lure
258.388	Visual_Lure
260.779	Visual_Lure
268.285	Visual_Lure
293.293	Visual_Lure
295.934	Visual_Lure
300.798	Visual_Lure
333.429	Visual_Lure
343.325	Visual_Lure
378.263	Visual_Lure
385.819	Visual_Lure
388.159	Visual_Lure
413.284	Visual_Lure
418.416	Visual_Lure
460.893	Visual_Lure
493.223	Visual_Lure
503.37	Visual_Lure
505.66	Visual_Lure
535.834	Visual_Lure
538.375	Visual_Lure
548.321	Visual_Lure
580.684	Visual_Lure
583.225	Visual_Lure
620.804	Visual_Lure
650.827	Visual_Lure
695.711	Visual_Lure
13.222	Visual_Same
23.336	Visual_Same
25.71	Visual_Same
65.796	Visual_Same
93.446	Visual_Same
98.26	Visual_Same
133.298	Visual_Same
135.872	Visual_Same
175.792	Visual_Same
178.433	Visual_Same
183.297	Visual_Same
215.945	Visual_Same
265.844	Visual_Same
298.207	Visual_Same
330.888	Visual_Same
335.753	Visual_Same
375.823	Visual_Same
380.804	Visual_Same
383.378	Visual_Same
420.84	Visual_Same
423.281	Visual_Same
458.202	Visual_Same
498.389	Visual_Same
500.729	Visual_Same
540.815	Visual_Same
575.92	Visual_Same
585.766	Visual_Same
615.722	Visual_Same
618.263	Visual_Same
625.836	Visual_Same
655.708	Visual_Same
665.855	Visual_Same
698.235	Visual_Same
700.877	Visual_Same
