onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
280.805	1.789	Auditory_Same	1	right	1.179	282.594	281.984
283.246	1.789	Auditory_Lure	1	left	1.143	285.035	284.389
285.687	1.788	Auditory_Different	1	left	1.164	287.475	286.851
293.293	1.788	Visual_Lure	1	left	0.59	295.081	293.883
295.934	1.772	Visual_Lure	1	left	0.647	297.706	296.581
298.207	1.789	Visual_Same	1	right	0.856	299.996	299.063
300.798	1.789	Visual_Lure	1	left	0.65	302.587	301.448
303.189	1.789	Visual_Different	1	left	0.476	304.978	303.665
310.945	1.789	Auditory_Lure	1	left	0.904	312.734	311.849
313.369	1.789	Auditory_Different	1	left	1.344	315.158	314.713
315.91	1.789	Auditory_Lure	1	left	1.171	317.699	317.081
318.301	1.788	Auditory_Same	1	right	1.217	320.089	319.518
320.842	1.788	Auditory_Same	1	right	1.193	322.63	322.035
323.215	1.789	Auditory_Different	1	left	1.193	325.004	324.408
330.888	1.789	Visual_Same	1	right	0.696	332.677	331.584
333.429	1.789	Visual_Lure	1	left	0.549	335.218	333.978
335.753	1.789	Visual_Same	1	right	0.851	337.542	336.604
338.394	1.789	Visual_Different	1	left	0.535	340.183	338.929
340.684	1.789	Visual_Different	1	left	0.457	342.473	341.141
343.325	1.789	Visual_Lure	1	left	0.555	345.114	343.88
350.731	1.789	Auditory_Different	1	left	0.968	352.52	351.699
353.272	1.789	Auditory_Same	1	right	0.907	355.061	354.179
355.863	1.789	Auditory_Lure	1	left	0.911	357.652	356.774
358.203	1.789	Auditory_Same	1	right	0.97	359.992	359.173
360.878	1.789	Auditory_Same	1	right	1.133	362.667	362.011
363.268	1.789	Auditory_Lure	1	left	0.92	365.057	364.188
365.809	1.789	Auditory_Lure	1	left	1.173	367.598	366.982
373.282	1.788	Visual_Different	1	left	0.529	375.07	373.811
375.823	1.788	Visual_Same	1	right	0.735	377.611	376.558
378.263	1.789	Visual_Lure	1	left	0.668	380.052	378.931
380.804	1.789	Visual_Same	1	right	0.867	382.593	381.671
383.378	1.789	Visual_Same	1	right	0.749	385.167	384.127
385.819	1.789	Visual_Lure	1	left	0.721	387.608	386.54
388.159	1.789	Visual_Lure	1	left	0.665	389.948	388.824
395.782	1.789	Auditory_Lure	1	left	1.078	397.571	396.86
398.223	1.788	Auditory_Lure	1	left	1.356	400.011	399.579
400.914	1.789	Auditory_Different	1	left	0.966	402.703	401.88
403.305	1.788	Auditory_Same	1	right	0.975	405.093	404.28
405.678	1.789	Auditory_Lure	1	left	0.951	407.467	406.629
413.284	1.789	Visual_Lure	1	left	0.641	415.073	413.925
415.725	1.789	Visual_Different	1	left	0.875	417.514	416.6
418.416	1.789	Visual_Lure	1	left	0.645	420.205	419.061
420.84	1.789	Visual_Same	1	right	0.696	422.629	421.536
423.281	1.789	Visual_Same	1	right	0.87	425.07	424.151
425.722	1.788	Visual_Different	1	left	0.711	427.51	426.433
433.278	1.788	Auditory_Different	1	left	0.895	435.066	434.173
435.818	1.789	Auditory_Different	1	left	0.819	437.607	436.637
438.359	1.789	Auditory_Lure	1	left	1.182	440.148	439.541
440.9	1.789	Auditory_Same	1	right	0.934	442.689	441.834
443.341	1.789	Auditory_Same	1	right	1.094	445.13	444.435
445.665	1.788	Auditory_Different	1	left	1.139	447.453	446.804
453.337	1.789	Visual_Different	1	left	0.782	455.126	454.119
455.878	1.789	Visual_Different	1	left	0.608	457.667	456.486
458.202	1.789	Visual_Same	1	right	0.895	459.991	459.097
460.893	1.789	Visual_Lure	1	left	0.636	462.682	461.529
463.234	1.788	Visual_Different	1	left	0.656	465.022	463.89
470.94	1.789	Auditory_Different	1	left	0.941	472.729	471.881
473.314	1.788	Auditory_Same	1	right	0.822	475.102	474.136
475.754	1.789	Auditory_Different	1	left	0.672	477.543	476.426
478.396	1.788	Auditory_Lure	1	left	1.125	480.184	479.521
480.686	1.788	Auditory_Lure	1	left	0.996	482.474	481.682
483.277	1.789	Auditory_Same	1	right	0.933	485.066	484.21
490.833	1.788	Visual_Different	1	left	0.585	492.621	491.418
493.223	1.789	Visual_Lure	1	left	0.548	495.012	493.771
495.864	1.789	Visual_Different	1	left	0.686	497.653	496.55
498.389	1.788	Visual_Same	1	right	0.852	500.177	499.241
500.729	1.789	Visual_Same	1	right	0.801	502.518	501.53
503.37	1.789	Visual_Lure	1	left	0.583	505.159	503.953
505.66	1.789	Visual_Lure	1	left	0.743	507.449	506.403
513.283	1.789	Auditory_Lure	1	left	1.203	515.072	514.486
515.874	1.789	Auditory_Same	1	right	0.902	517.663	516.776
518.315	1.789	Auditory_Lure	1	left	0.805	520.104	519.12
520.739	1.788	Auditory_Different	1	left	1	522.527	521.739
523.38	1.789	Auditory_Different	1	left	0.993	525.169	524.373
525.67	1.789	Auditory_Same	1	right	0.958	527.459	526.628
528.311	1.789	Auditory_Same	1	right	0.875	530.1	529.186
535.834	1.789	Visual_Lure	1	left	0.614	537.623	536.448
538.375	1.788	Visual_Lure	1	left	0.677	540.163	539.052
540.815	1.789	Visual_Same	1	right	0.794	542.604	541.609
543.39	1.788	Visual_Different	1	left	0.463	545.178	543.853
545.68	1.789	Visual_Different	1	left	0.503	547.469	546.183
548.321	1.789	Visual_Lure	1	left	0.751	550.11	549.072
555.927	1.789	Auditory_Same	1	right	0.939	557.716	556.866
558.217	1.789	Auditory_Same	1	right	0.7	560.006	558.917
560.859	1.788	Auditory_Lure	1	left	1.1	562.647	561.959
563.249	1.789	Auditory_Different	1	left	0.899	565.038	564.148
565.773	1.789	Auditory_Same	1	right	0.886	567.562	566.659
573.279	1.789	Visual_Different	1	left	0.521	575.068	573.8
575.92	1.789	Visual_Same	1	right	0.777	577.709	576.697
578.361	1.789	Visual_Different	1	left	0.557	580.15	578.918
580.684	1.789	Visual_Lure	1	left	0.64	582.473	581.324
583.225	1.789	Visual_Lure	1	left	0.716	585.014	583.941
585.766	1.789	Visual_Same	1	right	1.001	587.555	586.767
593.389	1.789	Auditory_Same	1	right	0.988	595.178	594.377
595.813	1.789	Auditory_Lure	1	left	1.079	597.602	596.892
598.254	1.788	Auditory_Different	1	left	0.74	600.042	598.994
600.895	1.788	Auditory_Lure	1	left	1.036	602.683	601.931
603.185	1.789	Auditory_Lure	1	left	1.243	604.974	604.428
605.809	1.789	Auditory_Different	1	left	1.15	607.598	606.959
608.25	1.789	Auditory_Different	1	left	0.992	610.039	609.242
615.722	1.789	Visual_Same	1	right	0.733	617.511	616.455
618.263	1.789	Visual_Same	1	right	0.803	620.052	619.066
620.804	1.789	Visual_Lure	1	left	0.668	622.593	621.472
623.395	1.789	Visual_Different	1	left	0.705	625.184	624.1
625.836	1.789	Visual_Same	1	right	0.881	627.625	626.717
633.275	1.788	Auditory_Different	1	left	1.074	635.063	634.349
635.916	1.789	Auditory_Different	1	left	0.82	637.705	636.736
638.206	1.789	Auditory_Lure	1	left	1.18	639.995	639.386
640.898	1.788	Auditory_Different	1	left	1.046	642.686	641.944
643.221	1.789	Auditory_Same	1	right	0.911	645.01	644.132
650.827	1.789	Visual_Lure	1	left	0.862	652.616	651.689
653.368	1.789	Visual_Different	1	left	0.506	655.157	653.874
655.708	1.789	Visual_Same	1	right	0.631	657.497	656.339
658.4	1.789	Visual_Different	1	left	0.558	660.189	658.958
660.723	1.789	Visual_Different	1	left	0.549	662.512	661.272
663.315	1.788	Visual_Same	0	left	0.523	665.103	663.838
665.855	1.789	Visual_Same	1	right	0.647	667.644	666.502
673.378	1.789	Auditory_Same	1	right	1.122	675.167	674.5
675.718	1.789	Auditory_Same	1	right	0.986	677.507	676.704
678.309	1.789	Auditory_Different	1	left	1.014	680.098	679.323
680.9	1.789	Auditory_Same	1	right	0.946	682.689	681.846
683.274	1.789	Auditory_Lure	1	left	1.202	685.063	684.476
690.78	1.789	Visual_Different	1	left	0.592	692.569	691.372
693.321	1.789	Visual_Different	1	left	0.737	695.11	694.058
695.711	1.772	Visual_Lure	1	left	0.758	697.483	696.469
698.235	1.789	Visual_Same	1	right	0.832	700.024	699.067
700.877	1.788	Visual_Same	1	right	1.031	702.665	701.908
703.167	1.789	Visual_Different	1	left	0.718	704.956	703.885
710.873	1.789	Auditory_Same	1	right	0.897	712.662	711.77
713.214	1.788	Auditory_Lure	1	left	0.885	715.002	714.099
715.755	1.788	Auditory_Same	1	right	0.947	717.543	716.702
718.195	1.789	Auditory_Different	1	left	1.032	719.984	719.227
720.82	1.788	Auditory_Different	1	left	0.914	722.608	721.734
723.361	1.788	Auditory_Lure	0	right	1.078	725.149	724.439
