onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
157.388	2.792	Contingent	left	1.212	160.168	158.6
160.765	2.808	NonContingent	left	1.583	163.557	162.348
164.409	2.808	NonContingent	left	1.842	167.198	166.251
167.752	2.809	NonContingent	right	1.23	170.537	168.982
171.196	2.792	NonContingent	left	2.148	173.977	173.344
174.874	2.808	NonContingent	left	1.381	177.668	176.255
178.317	2.809	Contingent	left	1.148	181.108	179.465
181.761	2.808	NonContingent	right	1.565	184.548	183.326
185.305	2.808	Contingent	left	0.761	188.089	186.066
188.698	2.809	Contingent	left	0.898	191.478	189.596
192.225	2.809	NonContingent	left	1.983	195.019	194.208
197.842	2.808	Contingent	left	1.768	200.636	199.61
201.386	2.808	NonContingent	right	1.166	204.177	202.552
204.729	2.809	NonContingent	right	1.383	207.516	206.112
208.424	2.808	NonContingent	NA	NA	211.207	NA
211.767	2.792	NonContingent	left	1.357	214.546	213.124
215.194	2.808	NonContingent	left	0.736	217.986	215.93
218.888	2.808	NonContingent	left	1.282	221.677	220.17
222.231	2.809	NonContingent	right	1.341	225.016	223.572
225.775	2.809	NonContingent	left	1.523	228.557	227.298
229.302	2.809	Contingent	left	2.269	232.098	231.571
232.746	2.808	Contingent	left	0.708	235.538	233.454
236.19	2.808	Contingent	left	0.978	238.978	237.168
239.834	2.808	Contingent	left	1.324	242.619	241.158
245.35	2.809	NonContingent	left	1.121	248.134	246.471
248.944	2.792	NonContingent	left	0.922	251.725	249.866
252.371	2.809	Contingent	right	2.045	255.165	254.416
255.765	2.808	NonContingent	right	1.369	258.554	257.134
259.208	2.809	NonContingent	right	1.636	261.994	260.844
262.752	2.809	Contingent	left	1.17	265.534	263.922
266.38	2.808	Contingent	left	2.243	269.175	268.623
269.773	2.808	NonContingent	left	1.394	272.565	271.167
273.317	2.808	Contingent	left	1.76	276.106	275.077
276.66	2.809	NonContingent	right	2.046	279.445	278.706
280.355	2.808	NonContingent	right	1.724	283.136	282.079
283.782	2.808	NonContingent	left	1.463	286.576	285.245
287.225	2.808	Contingent	left	1.013	290.016	288.238
292.742	2.808	NonContingent	right	1.406	295.532	294.148
296.386	2.808	NonContingent	left	1.385	299.173	297.771
299.829	2.809	NonContingent	left	1.914	302.613	301.743
303.423	2.792	Contingent	right	1.542	306.204	304.965
306.75	2.808	NonContingent	left	0.897	309.543	307.647
310.194	2.808	NonContingent	left	1.685	312.983	311.879
313.788	2.808	Contingent	left	1.267	316.574	315.055
317.331	2.809	NonContingent	left	1.032	320.115	318.363
320.725	2.792	Contingent	right	1.603	323.504	322.328
324.352	2.809	Contingent	left	1.108	327.145	325.46
327.796	2.808	Contingent	left	1.364	330.585	329.16
331.189	2.809	Contingent	left	0.95	333.974	332.139
334.633	2.792	NonContingent	left	1.426	337.414	336.059
340.4	2.792	NonContingent	left	0.828	343.181	341.228
343.827	2.808	Contingent	left	0.763	346.621	344.59
347.221	2.808	NonContingent	left	1.46	350.011	348.681
350.764	2.809	Contingent	left	0.982	353.551	351.746
354.409	2.808	Contingent	left	1.65	357.192	356.059
357.735	2.809	Contingent	left	1.106	360.531	358.841
361.179	2.808	Contingent	left	0.776	363.971	361.955
364.823	2.808	Contingent	left	0.671	367.612	365.494
368.267	2.808	Contingent	left	0.736	371.052	369.003
371.861	2.808	Contingent	left	0.869	374.643	372.73
375.187	2.809	NonContingent	left	0.766	377.982	375.953
378.831	2.809	NonContingent	right	1.505	381.623	380.336
382.275	2.808	Contingent	right	1.911	385.063	384.186
387.791	2.809	NonContingent	left	1.928	390.579	389.719
391.235	2.808	Contingent	left	1.656	394.019	392.891
394.829	2.792	NonContingent	left	0.803	397.61	395.632
398.356	2.809	Contingent	left	0.893	401.151	399.249
401.9	2.809	NonContingent	right	2.217	404.691	404.117
405.243	2.809	NonContingent	right	1.918	408.03	407.161
408.687	2.808	Contingent	left	1.106	411.47	409.793
412.381	2.792	NonContingent	left	1.487	415.161	413.868
415.758	2.809	Contingent	left	0.737	418.551	416.495
419.302	2.808	Contingent	right	1.213	422.092	420.515
422.746	2.808	NonContingent	right	1.351	425.532	424.097
426.139	2.808	NonContingent	left	1.877	428.922	428.016
429.783	2.792	NonContingent	left	1.57	432.563	431.353
435.383	2.809	Contingent	right	1.409	438.179	436.792
438.927	2.809	NonContingent	left	0.929	441.719	439.856
442.27	2.809	NonContingent	left	1.226	445.058	443.496
445.814	2.809	Contingent	right	0.928	448.599	446.742
449.208	2.808	NonContingent	right	1.449	451.989	450.657
452.735	2.808	Contingent	left	0.954	455.529	453.689
456.279	2.808	NonContingent	left	0.725	459.07	457.004
459.823	2.808	Contingent	left	0.921	462.611	460.744
463.367	2.808	NonContingent	right	1.174	466.151	464.541
466.66	2.791	NonContingent	right	0.905	469.44	467.565
470.337	2.809	NonContingent	left	2.283	473.131	472.62
473.731	2.808	NonContingent	left	1.014	476.521	474.745
477.175	2.808	Contingent	right	1.433	479.961	478.608
482.791	2.809	Contingent	right	1.282	485.577	484.073
486.385	2.809	Contingent	right	1.553	489.168	487.938
489.712	2.808	Contingent	left	1.245	492.507	490.957
493.406	2.809	NonContingent	left	1.152	496.198	494.558
496.8	2.808	NonContingent	left	0.954	499.588	497.754
500.243	2.809	NonContingent	left	0.812	503.028	501.055
503.887	2.809	NonContingent	left	0.72	506.669	504.607
507.164	2.808	Contingent	left	1.139	509.958	508.303
510.808	2.808	Contingent	right	0.905	513.599	511.713
514.252	2.808	Contingent	left	0.874	517.039	515.126
517.645	2.808	NonContingent	left	1.539	520.429	519.184
521.289	2.792	Contingent	left	0.997	524.07	522.286
524.666	2.808	Contingent	left	1.038	527.459	525.704
530.433	2.809	NonContingent	right	1.191	533.226	531.624
