"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
8.51700000000001	"recently_learned_faces_baseline"	1	"right"	1.138	1.905	"recently_learned_faces_baseline"	10.39	9.65500000000001
11.442	"recently_learned_faces_baseline"	1	"right"	0.819	2.507	"recently_learned_faces_baseline"	13.928	12.261
14.835	"famous_faces_baseline"	1	"left"	0.867	2.508	"famous_faces_baseline"	17.316	15.702
18.212	"famous_faces_baseline"	1	"right"	0.874	2.508	"famous_faces_baseline"	20.704	19.086
21.756	"famous_faces_false_combination"	1	"right"	1.176	2.508	"famous_faces"	24.242	22.932
25.4	"famous_faces_correct_combination"	1	"left"	0.787	2.508	"famous_faces"	27.881	26.187
28.677	"recently_learned_faces_false_combination"	1	"right"	0.998	2.507	"recently_learned_faces"	31.168	29.675
32.271	"recently_learned_faces_false_combination"	1	"right"	0.991	2.507	"recently_learned_faces"	34.757	33.262
35.815	"famous_faces_false_combination"	1	"right"	1.07	2.507	"famous_faces"	38.296	36.885
39.191	"famous_faces_baseline"	1	"left"	1.041	2.508	"famous_faces_baseline"	41.683	40.232
42.735	"recently_learned_faces_baseline"	1	"left"	0.709	2.508	"recently_learned_faces_baseline"	45.222	43.444
46.129	"famous_faces_false_combination"	1	"right"	0.88	2.507	"famous_faces"	48.61	47.009
49.656	"famous_faces_baseline"	1	"right"	1.015	2.508	"famous_faces_baseline"	52.148	50.671
55.407	"famous_faces_baseline"	1	"right"	0.774	2.507	"famous_faces_baseline"	57.889	56.181
58.783	"recently_learned_faces_correct_combination"	1	"left"	0.961	2.508	"recently_learned_faces"	61.276	59.744
62.227	"recently_learned_faces_false_combination"	1	"right"	0.814	2.507	"recently_learned_faces"	64.714	63.041
65.821	"famous_faces_correct_combination"	1	"left"	1.215	2.507	"famous_faces"	68.303	67.036
69.398	"famous_faces_false_combination"	1	"right"	0.713	2.508	"famous_faces"	71.892	70.111
72.842	"recently_learned_faces_false_combination"	1	"right"	0.944	2.507	"recently_learned_faces"	75.33	73.786
76.286	"famous_faces_false_combination"	1	"right"	1.126	2.507	"famous_faces"	78.768	77.412
79.662	"recently_learned_faces_false_combination"	1	"right"	1.089	2.508	"recently_learned_faces"	82.156	80.751
83.206	"recently_learned_faces_false_combination"	1	"right"	0.875	2.508	"recently_learned_faces"	85.694	84.081
86.85	"famous_faces_baseline"	1	"right"	0.917	2.508	"famous_faces_baseline"	89.333	87.767
90.177	"famous_faces_baseline"	1	"right"	0.754	2.508	"famous_faces_baseline"	92.67	90.931
93.621	"famous_faces_false_combination"	1	"right"	0.901	2.507	"famous_faces"	96.108	94.522
97.265	"recently_learned_faces_false_combination"	1	"right"	1.205	2.507	"recently_learned_faces"	99.747	98.47
102.748	"recently_learned_faces_correct_combination"	1	"left"	1.36	2.507	"recently_learned_faces"	105.236	104.108
106.392	"famous_faces_correct_combination"	1	"left"	0.887	2.508	"famous_faces"	108.875	107.279
109.819	"recently_learned_faces_correct_combination"	1	"left"	0.916	2.507	"recently_learned_faces"	112.313	110.735
113.263	"recently_learned_faces_false_combination"	1	"right"	1.031	2.507	"recently_learned_faces"	115.751	114.294
116.907	"recently_learned_faces_correct_combination"	1	"left"	0.84	2.507	"recently_learned_faces"	119.39	117.747
120.334	"famous_faces_correct_combination"	1	"left"	0.748	2.507	"famous_faces"	122.828	121.082
123.677	"famous_faces_correct_combination"	1	"left"	0.767	2.508	"famous_faces"	126.165	124.444
127.271	"recently_learned_faces_correct_combination"	1	"left"	0.948	2.508	"recently_learned_faces"	129.754	128.219
130.848	"famous_faces_baseline"	1	"left"	1.067	2.525	"famous_faces_baseline"	133.343	131.915
134.192	"recently_learned_faces_baseline"	1	"right"	0.871	2.507	"recently_learned_faces_baseline"	136.68	135.063
137.635	"famous_faces_baseline"	0	"right"	0.841	2.508	"famous_faces_baseline"	140.118	138.476
141.163	"famous_faces_correct_combination"	1	"left"	0.837	2.524	"famous_faces"	143.656	142
144.757	"recently_learned_faces_correct_combination"	1	"left"	1.026	2.507	"recently_learned_faces"	147.245	145.783
150.307	"famous_faces_baseline"	1	"right"	0.872	2.507	"famous_faces_baseline"	152.785	151.179
153.733	"famous_faces_correct_combination"	1	"left"	0.823	2.508	"famous_faces"	156.223	154.556
157.328	"famous_faces_baseline"	1	"right"	0.812	2.507	"famous_faces_baseline"	159.812	158.14
160.871	"recently_learned_faces_correct_combination"	1	"left"	1.047	2.508	"recently_learned_faces"	163.351	161.918
164.399	"recently_learned_faces_baseline"	1	"left"	1.112	2.507	"recently_learned_faces_baseline"	166.889	165.511
167.792	"recently_learned_faces_correct_combination"	1	"left"	0.998	2.508	"recently_learned_faces"	170.277	168.79
171.386	"recently_learned_faces_correct_combination"	1	"left"	0.878	2.508	"recently_learned_faces"	173.866	172.264
174.813	"recently_learned_faces_correct_combination"	1	"left"	1.177	2.508	"recently_learned_faces"	177.304	175.99
178.207	"famous_faces_false_combination"	1	"right"	1.016	2.507	"famous_faces"	180.691	179.223
181.65	"recently_learned_faces_baseline"	1	"left"	0.854	2.508	"recently_learned_faces_baseline"	184.129	182.504
185.177	"famous_faces_false_combination"	1	"right"	0.867	2.508	"famous_faces"	187.667	186.044
188.822	"famous_faces_false_combination"	1	"right"	0.953	2.507	"famous_faces"	191.306	189.775
192.115	"famous_faces_baseline"	1	"right"	1.023	2.507	"famous_faces_baseline"	194.593	193.138
197.748	"recently_learned_faces_false_combination"	1	"right"	0.924	2.508	"recently_learned_faces"	200.234	198.672
201.342	"famous_faces_false_combination"	1	"right"	1.814	2.508	"famous_faces"	203.823	203.156
204.869	"recently_learned_faces_correct_combination"	1	"left"	0.993	2.508	"recently_learned_faces"	207.362	205.862
208.263	"famous_faces_false_combination"	1	"right"	0.887	2.507	"famous_faces"	210.749	209.15
211.907	"famous_faces_baseline"	1	"left"	1.14	2.508	"famous_faces_baseline"	214.388	213.047
215.184	"recently_learned_faces_false_combination"	1	"right"	1.154	2.507	"recently_learned_faces"	217.675	216.338
218.828	"recently_learned_faces_false_combination"	1	"right"	0.945	2.507	"recently_learned_faces"	221.314	219.773
222.271	"famous_faces_correct_combination"	1	"left"	0.889	2.508	"famous_faces"	224.752	223.16
225.698	"recently_learned_faces_baseline"	1	"right"	0.824	2.508	"recently_learned_faces_baseline"	228.19	226.522
229.343	"famous_faces_baseline"	1	"right"	1.334	2.507	"famous_faces_baseline"	231.829	230.677
232.736	"recently_learned_faces_baseline"	1	"left"	1.441	2.507	"recently_learned_faces_baseline"	235.217	234.177
236.113	"recently_learned_faces_baseline"	1	"right"	0.96	2.507	"recently_learned_faces_baseline"	238.605	237.073
239.757	"recently_learned_faces_false_combination"	1	"right"	0.987	2.507	"recently_learned_faces"	242.244	240.744
245.39	"recently_learned_faces_baseline"	1	"right"	0.795	2.508	"recently_learned_faces_baseline"	247.884	246.185
248.934	"famous_faces_correct_combination"	1	"left"	0.826	2.508	"famous_faces"	251.422	249.76
252.328	"famous_faces_correct_combination"	1	"left"	0.823	2.507	"famous_faces"	254.81	253.151
255.705	"famous_faces_baseline"	1	"right"	0.977	2.507	"famous_faces_baseline"	258.198	256.682
259.248	"recently_learned_faces_correct_combination"	1	"left"	1.973	2.508	"recently_learned_faces"	261.736	261.221
262.893	"recently_learned_faces_correct_combination"	1	"left"	1.145	2.507	"recently_learned_faces"	265.375	264.038
266.219	"famous_faces_correct_combination"	1	"left"	0.849	2.508	"famous_faces"	268.712	267.068
269.663	"famous_faces_false_combination"	1	"right"	0.84	2.507	"famous_faces"	272.15	270.503
273.257	"famous_faces_correct_combination"	1	"left"	0.851	2.507	"famous_faces"	275.739	274.108
276.784	"famous_faces_baseline"	1	"left"	0.889	2.508	"famous_faces_baseline"	279.278	277.673
280.127	"recently_learned_faces_correct_combination"	1	"left"	0.989	2.508	"recently_learned_faces"	282.615	281.116
283.722	"famous_faces_false_combination"	1	"right"	0.844	2.507	"famous_faces"	286.204	284.566
287.299	"recently_learned_faces_correct_combination"	1	"left"	0.948	2.507	"recently_learned_faces"	289.793	288.247
292.749	"recently_learned_faces_correct_combination"	1	"left"	1.022	2.507	"recently_learned_faces"	295.232	293.771
296.343	"famous_faces_false_combination"	1	"right"	1.365	2.507	"famous_faces"	298.821	297.708
299.87	"famous_faces_false_combination"	1	"right"	0.85	2.507	"famous_faces"	302.36	300.72
303.414	"recently_learned_faces_baseline"	1	"right"	0.786	2.507	"recently_learned_faces_baseline"	305.898	304.2
306.74	"famous_faces_correct_combination"	1	"left"	0.887	2.524	"famous_faces"	309.235	307.627
310.184	"recently_learned_faces_baseline"	1	"left"	1.592	2.507	"recently_learned_faces_baseline"	312.673	311.776
313.728	"famous_faces_correct_combination"	1	"left"	0.83	2.507	"famous_faces"	316.211	314.558
317.322	"recently_learned_faces_correct_combination"	1	"left"	0.987	2.507	"recently_learned_faces"	319.8	318.309
320.749	"recently_learned_faces_false_combination"	1	"right"	0.885	2.507	"recently_learned_faces"	323.238	321.634
324.343	"recently_learned_faces_false_combination"	1	"right"	0.884	2.507	"recently_learned_faces"	326.827	325.227
327.619	"recently_learned_faces_correct_combination"	1	"left"	1.132	2.524	"recently_learned_faces"	330.114	328.751
331.213	"recently_learned_faces_baseline"	1	"right"	0.885	2.508	"recently_learned_faces_baseline"	333.703	332.098
334.657	"famous_faces_correct_combination"	1	"left"	0.73	2.507	"famous_faces"	337.141	335.387
340.441	"recently_learned_faces_baseline"	1	"left"	0.802	2.507	"recently_learned_faces_baseline"	342.932	341.243
343.834	"recently_learned_faces_baseline"	1	"right"	0.713	2.508	"recently_learned_faces_baseline"	346.32	344.547
347.228	"famous_faces_false_combination"	1	"right"	0.88	2.507	"famous_faces"	349.708	348.108
350.855	"recently_learned_faces_correct_combination"	1	"left"	0.828	2.508	"recently_learned_faces"	353.347	351.683
354.249	"famous_faces_false_combination"	1	"right"	0.808	2.507	"famous_faces"	356.734	355.057
357.843	"recently_learned_faces_baseline"	1	"right"	0.825	2.507	"recently_learned_faces_baseline"	360.323	358.668
361.22	"recently_learned_faces_baseline"	1	"left"	1.003	2.507	"recently_learned_faces_baseline"	363.71	362.223
364.864	"recently_learned_faces_false_combination"	1	"right"	0.882	2.507	"recently_learned_faces"	367.349	365.746
368.257	"famous_faces_false_combination"	1	"right"	0.896	2.508	"famous_faces"	370.737	369.153
371.634	"famous_faces_correct_combination"	1	"left"	1.569	2.507	"famous_faces"	374.125	373.203
375.328	"famous_faces_false_combination"	1	"right"	0.97	2.508	"famous_faces"	377.814	376.298
378.672	"recently_learned_faces_baseline"	1	"right"	0.874	2.507	"recently_learned_faces_baseline"	381.151	379.546
382.199	"recently_learned_faces_false_combination"	1	"right"	1.274	2.507	"recently_learned_faces"	384.69	383.473
387.749	"recently_learned_faces_baseline"	1	"left"	0.867	2.507	"recently_learned_faces_baseline"	390.23	388.616
391.276	"famous_faces_false_combination"	1	"right"	0.687	2.507	"famous_faces"	393.768	391.963
394.82	"famous_faces_correct_combination"	1	"left"	0.809	2.507	"famous_faces"	397.307	395.629
398.364	"recently_learned_faces_baseline"	1	"right"	0.671	2.507	"recently_learned_faces_baseline"	400.846	399.035
401.891	"recently_learned_faces_correct_combination"	1	"left"	1.006	2.507	"recently_learned_faces"	404.384	402.897
405.234	"famous_faces_correct_combination"	1	"left"	1.346	2.508	"famous_faces"	407.721	406.58
408.678	"recently_learned_faces_false_combination"	1	"right"	0.999	2.507	"recently_learned_faces"	411.159	409.677
412.255	"famous_faces_correct_combination"	1	"left"	1.21	2.508	"famous_faces"	414.748	413.465
415.799	"famous_faces_false_combination"	1	"right"	0.992	2.508	"famous_faces"	418.287	416.791
419.343	"famous_faces_baseline"	1	"right"	1.033	2.508	"famous_faces_baseline"	421.825	420.376
422.77	"famous_faces_correct_combination"	1	"left"	0.846	2.507	"famous_faces"	425.263	423.616
426.113	"famous_faces_baseline"	1	"right"	0.881	2.508	"famous_faces_baseline"	428.6	426.994
429.808	"famous_faces_baseline"	1	"left"	0.957	2.507	"famous_faces_baseline"	432.289	430.765
435.291	"recently_learned_faces_baseline"	1	"left"	1.15	2.507	"recently_learned_faces_baseline"	437.779	436.441
438.734	"recently_learned_faces_false_combination"	0	"left"	0.888	2.508	"recently_learned_faces"	441.217	439.622
442.412	"recently_learned_faces_correct_combination"	1	"left"	1.133	2.507	"recently_learned_faces"	444.906	443.545
