"onset"	"trial_type"
14.835	"famous_faces_baseline"
18.212	"famous_faces_baseline"
39.191	"famous_faces_baseline"
49.656	"famous_faces_baseline"
55.407	"famous_faces_baseline"
86.85	"famous_faces_baseline"
90.177	"famous_faces_baseline"
130.848	"famous_faces_baseline"
150.307	"famous_faces_baseline"
157.328	"famous_faces_baseline"
192.115	"famous_faces_baseline"
211.907	"famous_faces_baseline"
229.343	"famous_faces_baseline"
255.705	"famous_faces_baseline"
276.784	"famous_faces_baseline"
419.343	"famous_faces_baseline"
426.113	"famous_faces_baseline"
429.808	"famous_faces_baseline"
459.714	"famous_faces_baseline"
466.835	"famous_faces_baseline"
482.849	"famous_faces_baseline"
496.841	"famous_faces_baseline"
510.649	"famous_faces_baseline"
517.67	"famous_faces_baseline"
554.814	"famous_faces_baseline"
598.662	"famous_faces_baseline"
609.327	"famous_faces_baseline"
612.72	"famous_faces_baseline"
653.191	"famous_faces_baseline"
663.656	"famous_faces_baseline"
690.386	"famous_faces_baseline"
693.762	"famous_faces_baseline"
711.315	"famous_faces_baseline"
723.819	"famous_faces_baseline"
781.792	"famous_faces_baseline"
25.4	"famous_faces_correct_combination"
65.821	"famous_faces_correct_combination"
106.392	"famous_faces_correct_combination"
120.334	"famous_faces_correct_combination"
123.677	"famous_faces_correct_combination"
141.163	"famous_faces_correct_combination"
153.733	"famous_faces_correct_combination"
222.271	"famous_faces_correct_combination"
248.934	"famous_faces_correct_combination"
252.328	"famous_faces_correct_combination"
266.219	"famous_faces_correct_combination"
273.257	"famous_faces_correct_combination"
306.74	"famous_faces_correct_combination"
313.728	"famous_faces_correct_combination"
334.657	"famous_faces_correct_combination"
371.634	"famous_faces_correct_combination"
394.82	"famous_faces_correct_combination"
405.234	"famous_faces_correct_combination"
412.255	"famous_faces_correct_combination"
422.77	"famous_faces_correct_combination"
463.241	"famous_faces_correct_combination"
530.391	"famous_faces_correct_combination"
544.249	"famous_faces_correct_combination"
547.676	"famous_faces_correct_combination"
588.247	"famous_faces_correct_combination"
595.285	"famous_faces_correct_combination"
619.591	"famous_faces_correct_combination"
625.392	"famous_faces_correct_combination"
632.413	"famous_faces_correct_combination"
697.206	"famous_faces_correct_combination"
730.856	"famous_faces_correct_combination"
741.371	"famous_faces_correct_combination"
774.704	"famous_faces_correct_combination"
785.169	"famous_faces_correct_combination"
788.712	"famous_faces_correct_combination"
792.357	"famous_faces_correct_combination"
21.756	"famous_faces_false_combination"
35.815	"famous_faces_false_combination"
46.129	"famous_faces_false_combination"
69.398	"famous_faces_false_combination"
76.286	"famous_faces_false_combination"
93.621	"famous_faces_false_combination"
178.207	"famous_faces_false_combination"
185.177	"famous_faces_false_combination"
188.822	"famous_faces_false_combination"
201.342	"famous_faces_false_combination"
208.263	"famous_faces_false_combination"
269.663	"famous_faces_false_combination"
283.722	"famous_faces_false_combination"
296.343	"famous_faces_false_combination"
299.87	"famous_faces_false_combination"
347.228	"famous_faces_false_combination"
354.249	"famous_faces_false_combination"
368.257	"famous_faces_false_combination"
375.328	"famous_faces_false_combination"
391.276	"famous_faces_false_combination"
415.799	"famous_faces_false_combination"
470.279	"famous_faces_false_combination"
473.605	"famous_faces_false_combination"
503.829	"famous_faces_false_combination"
521.264	"famous_faces_false_combination"
558.341	"famous_faces_false_combination"
561.685	"famous_faces_false_combination"
565.128	"famous_faces_false_combination"
628.735	"famous_faces_false_combination"
635.806	"famous_faces_false_combination"
642.877	"famous_faces_false_combination"
646.321	"famous_faces_false_combination"
667.2	"famous_faces_false_combination"
683.248	"famous_faces_false_combination"
720.442	"famous_faces_false_combination"
771.277	"famous_faces_false_combination"
8.51700000000001	"recently_learned_faces_baseline"
11.442	"recently_learned_faces_baseline"
42.735	"recently_learned_faces_baseline"
134.192	"recently_learned_faces_baseline"
164.399	"recently_learned_faces_baseline"
181.65	"recently_learned_faces_baseline"
225.698	"recently_learned_faces_baseline"
232.736	"recently_learned_faces_baseline"
236.113	"recently_learned_faces_baseline"
245.39	"recently_learned_faces_baseline"
303.414	"recently_learned_faces_baseline"
310.184	"recently_learned_faces_baseline"
331.213	"recently_learned_faces_baseline"
340.441	"recently_learned_faces_baseline"
343.834	"recently_learned_faces_baseline"
357.843	"recently_learned_faces_baseline"
361.22	"recently_learned_faces_baseline"
378.672	"recently_learned_faces_baseline"
387.749	"recently_learned_faces_baseline"
398.364	"recently_learned_faces_baseline"
435.291	"recently_learned_faces_baseline"
445.805	"recently_learned_faces_baseline"
452.676	"recently_learned_faces_baseline"
456.32	"recently_learned_faces_baseline"
477.299	"recently_learned_faces_baseline"
489.72	"recently_learned_faces_baseline"
507.205	"recently_learned_faces_baseline"
537.212	"recently_learned_faces_baseline"
577.733	"recently_learned_faces_baseline"
581.377	"recently_learned_faces_baseline"
