onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
148.358	1.788	Auditory_Different	0	NA	NA	150.146	NA
150.748	1.789	Auditory_Lure	1	left	1.479	152.537	152.227
153.189	1.789	Auditory_Lure	0	NA	NA	154.978	NA
155.83	1.789	Auditory_Different	0	NA	NA	157.619	NA
158.271	1.788	Auditory_Different	0	NA	NA	160.059	NA
165.793	1.789	Visual_Lure	1	left	1.174	167.582	166.967
168.434	1.789	Visual_Lure	1	left	1.208	170.223	169.642
170.858	1.789	Visual_Same	1	right	1.195	172.647	172.053
173.249	1.788	Visual_Different	1	left	1.126	175.037	174.375
175.79	1.788	Visual_Different	1	left	1.268	177.578	177.058
178.18	1.789	Visual_Lure	1	left	1.11	179.969	179.29
185.786	1.789	Auditory_Same	0	left	0.692	187.575	186.478
188.428	1.788	Auditory_Lure	1	left	1.741	190.216	190.169
190.768	1.789	Auditory_Same	0	NA	NA	192.557	NA
193.409	1.789	Auditory_Different	1	left	1.77	195.198	195.179
195.833	1.789	Auditory_Different	0	NA	NA	197.622	NA
198.274	1.788	Auditory_Lure	0	NA	NA	200.062	NA
205.947	1.788	Visual_Same	1	right	1.485	207.735	207.432
208.37	1.789	Visual_Lure	1	left	1.272	210.159	209.642
210.911	1.789	Visual_Different	0	NA	NA	212.7	NA
213.302	1.789	Visual_Lure	1	left	1.062	215.091	214.364
215.692	1.789	Visual_Lure	1	left	0.863	217.481	216.555
218.233	1.789	Visual_Different	1	left	0.728	220.022	218.961
220.808	1.788	Visual_Different	1	left	0.694	222.596	221.502
228.246	1.772	Auditory_Same	1	right	0.822	230.018	229.068
230.821	1.789	Auditory_Different	1	left	0.904	232.61	231.725
233.211	1.789	Auditory_Same	1	right	1.611	235	234.822
235.903	1.788	Auditory_Lure	0	right	1.762	237.691	237.665
238.243	1.789	Auditory_Lure	1	left	0.886	240.032	239.129
240.817	1.789	Auditory_Different	1	left	0.94	242.606	241.757
243.208	1.789	Auditory_Different	1	left	1.775	244.997	244.983
250.78	1.789	Visual_Different	1	left	0.967	252.569	251.747
253.221	1.789	Visual_Same	1	right	1.626	255.01	254.847
255.812	1.789	Visual_Lure	1	left	1.121	257.601	256.933
258.403	1.789	Visual_Same	0	NA	NA	260.192	NA
260.794	1.788	Visual_Same	1	right	1.737	262.582	262.531
263.335	1.772	Visual_Lure	1	left	1.477	265.107	264.812
265.859	1.789	Visual_Lure	1	left	1.727	267.648	267.586
273.231	1.789	Auditory_Lure	0	NA	NA	275.02	NA
275.872	1.789	Auditory_Lure	1	left	1.711	277.661	277.583
278.313	1.788	Auditory_Different	1	left	1.433	280.101	279.746
280.904	1.789	Auditory_Same	1	right	1.286	282.693	282.19
283.194	1.789	Auditory_Lure	1	left	1.194	284.983	284.388
290.733	1.789	Visual_Different	1	left	0.709	292.522	291.442
293.274	1.789	Visual_Different	1	left	0.86	295.063	294.134
295.865	1.789	Visual_Lure	1	left	1.043	297.654	296.908
298.206	1.788	Visual_Different	1	left	0.95	299.994	299.156
300.78	1.789	Visual_Same	1	right	1.561	302.569	302.341
308.436	1.789	Auditory_Different	1	left	1.101	310.225	309.537
310.877	1.788	Auditory_Same	1	right	1.048	312.665	311.925
313.317	1.789	Auditory_Lure	1	left	1.065	315.106	314.382
315.741	1.789	Auditory_Same	0	left	1.753	317.53	317.494
318.182	1.789	Auditory_Same	0	NA	NA	319.971	NA
320.873	1.789	Auditory_Lure	0	NA	NA	322.662	NA
323.214	1.788	Auditory_Lure	1	left	1.172	325.002	324.386
330.937	1.788	Visual_Same	1	right	1.781	332.725	332.718
333.277	1.789	Visual_Same	0	NA	NA	335.066	NA
335.868	1.789	Visual_Different	1	left	0.871	337.657	336.739
338.392	1.789	Visual_Same	0	left	1.313	340.181	339.705
340.682	1.789	Visual_Lure	1	left	1.369	342.471	342.051
348.389	1.788	Auditory_Lure	0	right	1.225	350.177	349.614
350.829	1.789	Auditory_Lure	1	left	0.933	352.618	351.762
353.22	1.772	Auditory_Same	0	left	1.756	354.992	354.976
355.744	1.789	Auditory_Lure	0	NA	NA	357.533	NA
358.385	1.789	Auditory_Different	1	left	1.267	360.174	359.652
365.791	1.788	Visual_Different	1	left	0.917	367.579	366.708
368.332	1.772	Visual_Lure	1	left	0.925	370.104	369.257
370.705	1.789	Visual_Different	1	left	0.792	372.494	371.497
373.246	1.789	Visual_Same	0	left	0.9	375.035	374.146
375.888	1.788	Visual_Same	0	NA	NA	377.676	NA
378.328	1.789	Visual_Lure	1	left	0.05	380.117	378.378
380.752	1.789	Visual_Lure	1	left	1.004	382.541	381.756
388.341	1.789	Auditory_Same	1	right	1.166	390.13	389.507
390.882	1.789	Auditory_Same	1	right	0.953	392.671	391.835
393.256	1.789	Auditory_Different	1	left	0.964	395.045	394.22
395.847	1.789	Auditory_Same	1	right	0.998	397.636	396.845
398.388	1.789	Auditory_Lure	1	left	1.216	400.177	399.604
405.777	1.789	Visual_Different	1	left	0.872	407.566	406.649
408.318	1.789	Visual_Same	0	left	1.77	410.107	410.088
410.859	1.788	Visual_Different	1	left	1.02	412.647	411.879
413.4	1.788	Visual_Lure	1	left	1.064	415.188	414.464
415.69	1.789	Visual_Lure	0	right	1.103	417.479	416.793
418.264	1.789	Visual_Same	1	right	1.492	420.053	419.756
425.737	1.788	Auditory_Same	1	right	1.215	427.525	426.952
428.328	1.788	Auditory_Same	1	right	1.133	430.116	429.461
430.701	1.789	Auditory_Different	1	left	0.854	432.49	431.555
433.393	1.788	Auditory_Lure	1	left	1.19	435.181	434.583
435.783	1.789	Auditory_Lure	1	left	1.749	437.572	437.532
438.324	1.789	Auditory_Same	0	left	1.55	440.113	439.874
445.78	1.788	Visual_Lure	1	left	0.888	447.568	446.668
448.371	1.788	Visual_Lure	1	left	1.218	450.159	449.589
450.711	1.789	Visual_Same	0	NA	NA	452.5	NA
453.402	1.789	Visual_Lure	0	NA	NA	455.191	NA
455.676	1.789	Visual_Different	1	left	0.485	457.465	456.161
463.282	1.789	Auditory_Lure	1	left	1.038	465.071	464.32
465.923	1.789	Auditory_Same	1	right	0.991	467.712	466.914
468.213	1.789	Auditory_Lure	1	left	1.011	470.002	469.224
470.788	1.788	Auditory_Different	1	left	1.15	472.576	471.938
473.228	1.789	Auditory_Different	1	left	0.995	475.017	474.223
475.819	1.789	Auditory_Same	1	right	0.978	477.608	476.797
478.26	1.789	Auditory_Same	1	right	0.848	480.049	479.108
485.883	1.789	Visual_Lure	1	left	0.806	487.672	486.689
488.424	1.788	Visual_Same	1	right	1.395	490.212	489.819
490.764	1.789	Visual_Lure	1	left	0.897	492.553	491.661
493.288	1.789	Visual_Different	1	left	0.896	495.077	494.184
495.729	1.789	Visual_Different	1	left	0.848	497.518	496.577
498.32	1.789	Visual_Same	1	right	1.477	500.109	499.797
500.66	1.789	Visual_Same	1	right	0.948	502.449	501.608
508.233	1.789	Auditory_Different	1	left	1.032	510.022	509.265
510.774	1.789	Auditory_Same	1	right	0.879	512.563	511.653
513.365	1.789	Auditory_Different	1	left	0.737	515.154	514.102
515.889	1.789	Auditory_Lure	0	NA	NA	517.678	NA
518.33	1.788	Auditory_Lure	1	left	1.41	520.118	519.74
520.72	1.789	Auditory_Same	1	right	0.981	522.509	521.701
528.427	1.788	Visual_Different	1	left	0.53	530.215	528.957
530.817	1.789	Visual_Different	1	left	0.822	532.606	531.639
533.358	1.789	Visual_Lure	1	left	0.725	535.147	534.083
535.748	1.789	Visual_Same	1	right	1.018	537.537	536.766
538.289	1.789	Visual_Same	1	right	0.922	540.078	539.211
540.864	1.788	Visual_Different	1	left	0.615	542.652	541.479
548.436	1.789	Auditory_Different	1	left	0.906	550.225	549.342
550.727	1.772	Auditory_Different	1	left	0.818	552.499	551.545
553.301	1.789	Auditory_Lure	1	left	0.874	555.09	554.175
555.742	1.788	Auditory_Same	1	right	0.793	557.53	556.535
558.383	1.788	Auditory_Same	1	right	0.751	560.171	559.134
560.773	1.789	Auditory_Different	1	left	1.104	562.562	561.877
568.229	1.788	Visual_Lure	1	left	0.788	570.017	569.017
570.82	1.789	Visual_Different	1	left	0.796	572.609	571.616
573.261	1.788	Visual_Same	1	right	0.966	575.049	574.227
575.701	1.789	Visual_Different	1	left	0.769	577.49	576.47
578.326	1.788	Visual_Different	1	left	0.888	580.114	579.214
580.867	1.788	Visual_Same	1	right	1.134	582.655	582.001
583.157	1.788	Visual_Same	1	right	0.886	584.945	584.043
590.729	1.789	Auditory_Lure	1	left	0.759	592.518	591.488
593.371	1.788	Auditory_Different	1	left	1.123	595.159	594.494
595.911	1.789	Auditory_Lure	1	left	1.017	597.7	596.928
598.235	1.789	Auditory_Same	1	right	0.952	600.024	599.187
600.776	1.789	Auditory_Same	1	right	0.777	602.565	601.553
603.317	1.789	Auditory_Different	1	left	0.986	605.106	604.303
610.773	1.788	Visual_Lure	1	left	0.862	612.561	611.635
613.364	1.788	Visual_Different	1	left	0.77	615.152	614.134
615.804	1.789	Visual_Lure	0	right	1.344	617.593	617.148
618.395	1.789	Visual_Same	1	right	1.311	620.184	619.706
620.686	1.788	Visual_Same	1	right	1.311	622.474	621.997
623.36	1.789	Visual_Different	1	left	0.714	625.149	624.074
630.732	1.789	Auditory_Lure	1	left	1.231	632.521	631.963
633.424	1.788	Auditory_Different	1	left	1.047	635.212	634.471
635.797	1.789	Auditory_Same	0	left	1.343	637.586	637.14
638.188	1.788	Auditory_Different	1	left	1.108	639.976	639.296
640.829	1.789	Auditory_Different	1	left	1.388	642.618	642.217
643.219	1.789	Auditory_Same	1	right	1.781	645.008	645
645.861	1.788	Auditory_Same	1	right	1.23	647.649	647.091
653.333	1.789	Visual_Same	1	right	1.509	655.122	654.842
655.774	1.788	Visual_Lure	1	left	0.905	657.562	656.679
658.348	1.789	Visual_Same	1	right	1.184	660.137	659.532
660.688	1.789	Visual_Different	1	left	0.789	662.477	661.477
663.279	1.789	Visual_Different	1	left	1.039	665.068	664.318
665.87	1.789	Visual_Lure	1	left	1.227	667.659	667.097
673.276	1.789	Auditory_Same	1	right	1.158	675.065	674.434
675.717	1.788	Auditory_Same	1	right	0.847	677.505	676.564
678.358	1.788	Auditory_Lure	1	left	0.915	680.146	679.273
680.798	1.789	Auditory_Different	1	left	1.774	682.587	682.572
683.323	1.788	Auditory_Same	1	right	1.149	685.111	684.472
690.878	1.789	Visual_Lure	1	left	0.921	692.667	691.799
693.269	1.789	Visual_Lure	1	left	0.836	695.058	694.105
695.91	1.789	Visual_Different	1	left	0.683	697.699	696.593
698.284	1.789	Visual_Same	1	right	0.842	700.073	699.126
700.725	1.788	Visual_Lure	1	left	1.001	702.513	701.726
708.331	1.788	Auditory_Different	1	left	0.93	710.119	709.261
710.922	1.788	Auditory_Lure	1	left	0.878	712.71	711.8
713.212	1.772	Auditory_Different	0	right	1.473	714.984	714.685
715.736	1.789	Auditory_Same	0	left	0.853	717.525	716.589
718.277	1.789	Auditory_Same	1	right	1.387	720.066	719.664
720.667	1.789	Auditory_Lure	1	left	0.957	722.456	721.624
723.359	1.789	Auditory_Lure	1	left	0.929	725.148	724.288
