"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.801	"Visual_Different"	1	"left"	1.074	1.789	12.59	11.875
13.325	"Visual_Different"	1	"left"	0.67	1.789	15.114	13.995
15.916	"Visual_Same"	1	"right"	0.534	1.789	17.705	16.45
18.357	"Visual_Lure"	1	"left"	0.59	1.789	20.146	18.947
20.697	"Visual_Different"	1	"left"	0.642	1.789	22.486	21.339
28.287	"Auditory_Lure"	1	"left"	1.391	1.788	30.075	29.678
30.727	"Auditory_Same"	1	"right"	1.016	1.789	32.516	31.743
33.419	"Auditory_Lure"	1	"left"	0.998	1.788	35.207	34.417
35.809	"Auditory_Different"	1	"left"	1.334	1.789	37.598	37.143
38.35	"Auditory_Different"	1	"left"	1.349	1.789	40.139	39.699
40.724	"Auditory_Same"	1	"right"	1.144	1.788	42.512	41.868
43.265	"Auditory_Same"	1	"right"	1.279	1.788	45.053	44.544
50.787	"Visual_Different"	1	"left"	0.703	1.789	52.576	51.49
53.428	"Visual_Same"	1	"right"	0.609	1.789	55.217	54.037
55.719	"Visual_Different"	1	"left"	0.728	1.788	57.507	56.447
58.31	"Visual_Lure"	1	"left"	0.775	1.788	60.098	59.085
60.851	"Visual_Lure"	1	"left"	0.872	1.772	62.623	61.723
63.174	"Visual_Same"	1	"right"	0.713	1.789	64.963	63.887
70.747	"Auditory_Same"	1	"right"	1.111	1.788	72.535	71.858
73.421	"Auditory_Different"	1	"left"	0.933	1.789	75.21	74.354
75.862	"Auditory_Same"	1	"right"	1.121	1.789	77.651	76.983
78.403	"Auditory_Lure"	1	"left"	1.065	1.789	80.192	79.468
80.693	"Auditory_Lure"	1	"left"	0.979	1.789	82.482	81.672
83.234	"Auditory_Different"	1	"left"	1.108	1.789	85.023	84.342
85.758	"Auditory_Different"	1	"left"	1.133	1.789	87.547	86.891
93.448	"Visual_Different"	1	"left"	0.674	1.789	95.237	94.122
95.872	"Visual_Lure"	1	"left"	0.602	1.789	97.661	96.474
98.312	"Visual_Different"	1	"left"	0.603	1.789	100.101	98.915
100.753	"Visual_Same"	1	"right"	0.529	1.789	102.542	101.282
103.194	"Visual_Same"	1	"right"	0.54	1.788	104.982	103.734
105.885	"Visual_Lure"	1	"left"	0.563	1.789	107.674	106.448
108.209	"Visual_Lure"	1	"left"	0.532	1.788	109.997	108.741
115.898	"Auditory_Different"	1	"left"	0.99	1.789	117.687	116.888
118.322	"Auditory_Same"	1	"right"	0.855	1.789	120.111	119.177
120.763	"Auditory_Different"	1	"left"	0.846	1.789	122.552	121.609
123.404	"Auditory_Lure"	1	"left"	1.01	1.789	125.193	124.414
125.845	"Auditory_Lure"	1	"left"	0.914	1.788	127.633	126.759
128.185	"Auditory_Same"	1	"right"	0.88	1.772	129.957	129.065
135.841	"Visual_Lure"	1	"left"	0.53	1.789	137.63	136.371
138.382	"Visual_Different"	1	"left"	0.862	1.789	140.171	139.244
140.722	"Visual_Same"	1	"right"	0.749	1.789	142.511	141.471
143.397	"Visual_Different"	1	"left"	0.865	1.789	145.186	144.262
145.838	"Visual_Different"	1	"left"	0.628	1.788	147.626	146.466
148.278	"Visual_Same"	1	"right"	0.658	1.789	150.067	148.936
150.719	"Visual_Same"	1	"right"	0.497	1.789	152.508	151.216
158.292	"Auditory_Lure"	1	"left"	0.916	1.788	160.08	159.208
160.883	"Auditory_Lure"	1	"left"	0.803	1.788	162.671	161.686
163.323	"Auditory_Same"	1	"right"	0.927	1.772	165.095	164.25
165.697	"Auditory_Different"	1	"left"	0.951	1.789	167.486	166.648
168.388	"Auditory_Different"	1	"left"	0.879	1.789	170.177	169.267
170.679	"Auditory_Lure"	1	"left"	1.402	1.788	172.467	172.081
178.335	"Visual_Same"	1	"right"	0.627	1.788	180.123	178.962
180.775	"Visual_Lure"	1	"left"	0.489	1.789	182.564	181.264
183.366	"Visual_Same"	1	"right"	0.575	1.789	185.155	183.941
185.707	"Visual_Different"	1	"left"	0.555	1.788	187.495	186.262
188.381	"Visual_Different"	1	"left"	0.619	1.789	190.17	189
190.772	"Visual_Lure"	1	"left"	0.667	1.789	192.561	191.439
198.445	"Auditory_Same"	1	"right"	0.819	1.789	200.234	199.264
200.768	"Auditory_Same"	1	"right"	0.92	1.789	202.557	201.688
203.309	"Auditory_Different"	1	"left"	0.777	1.789	205.098	204.086
205.85	"Auditory_Same"	1	"right"	0.855	1.789	207.639	206.705
208.191	"Auditory_Lure"	1	"left"	0.718	1.788	209.979	208.909
215.897	"Visual_Lure"	1	"left"	0.544	1.789	217.686	216.441
218.271	"Visual_Lure"	1	"left"	0.556	1.788	220.059	218.827
220.912	"Visual_Different"	1	"left"	0.589	1.789	222.701	221.501
223.202	"Visual_Same"	1	"right"	0.541	1.789	224.991	223.743
225.793	"Visual_Lure"	1	"left"	0.62	1.789	227.582	226.413
233.433	"Auditory_Same"	1	"right"	1.011	1.788	235.221	234.444
235.823	"Auditory_Lure"	1	"left"	1.025	1.789	237.612	236.848
238.264	"Auditory_Different"	1	"left"	0.876	1.788	240.052	239.14
240.855	"Auditory_Lure"	1	"left"	0.877	1.788	242.643	241.732
243.245	"Auditory_Lure"	1	"left"	1.245	1.789	245.034	244.49
245.87	"Auditory_Different"	1	"left"	1.032	1.788	247.658	246.902
248.31	"Auditory_Different"	1	"left"	0.92	1.789	250.099	249.23
255.883	"Visual_Same"	1	"right"	0.598	1.789	257.672	256.481
258.424	"Visual_Different"	1	"left"	0.546	1.789	260.213	258.97
260.764	"Visual_Same"	1	"right"	0.519	1.789	262.553	261.283
263.205	"Visual_Lure"	1	"left"	0.656	1.789	264.994	263.861
265.88	"Visual_Lure"	1	"left"	0.586	1.788	267.668	266.466
268.17	"Visual_Different"	1	"left"	0.534	1.788	269.958	268.704
270.711	"Visual_Different"	1	"left"	0.536	1.788	272.499	271.247
278.333	"Auditory_Same"	1	"right"	1.004	1.789	280.122	279.337
280.724	"Auditory_Same"	1	"right"	0.948	1.788	282.512	281.672
283.365	"Auditory_Lure"	1	"left"	1.041	1.789	285.154	284.406
285.906	"Auditory_Different"	1	"left"	1.071	1.789	287.695	286.977
288.28	"Auditory_Same"	1	"right"	1.041	1.788	290.068	289.321
295.836	"Visual_Lure"	1	"left"	0.526	1.788	297.624	296.362
298.377	"Visual_Different"	1	"left"	0.515	1.788	300.165	298.892
300.917	"Visual_Lure"	1	"left"	0.577	1.789	302.706	301.494
303.258	"Visual_Same"	1	"right"	0.486	1.772	305.03	303.744
305.682	"Visual_Same"	1	"right"	0.52	1.788	307.47	306.202
308.323	"Visual_Different"	1	"left"	0.449	1.789	310.112	308.772
315.728	"Auditory_Same"	1	"right"	0.803	1.789	317.517	316.531
318.269	"Auditory_Lure"	1	"left"	0.782	1.789	320.058	319.051
320.81	"Auditory_Same"	1	"right"	0.804	1.789	322.599	321.614
323.401	"Auditory_Different"	1	"left"	0.9	1.789	325.19	324.301
325.842	"Auditory_Different"	1	"left"	0.982	1.789	327.631	326.824
328.165	"Auditory_Lure"	1	"left"	0.987	1.789	329.954	329.152
335.838	"Visual_Same"	1	"right"	0.596	1.789	337.627	336.434
338.429	"Visual_Same"	1	"right"	0.493	1.789	340.218	338.922
340.77	"Visual_Lure"	1	"left"	0.616	1.772	342.542	341.386
343.194	"Visual_Different"	1	"left"	0.522	1.788	344.982	343.716
345.785	"Visual_Same"	1	"right"	0.527	1.788	347.573	346.312
353.291	"Auditory_Lure"	1	"left"	0.8	1.788	355.079	354.091
355.831	"Auditory_Lure"	1	"left"	0.829	1.772	357.603	356.66
358.205	"Auditory_Same"	1	"right"	0.78	1.789	359.994	358.985
360.746	"Auditory_Lure"	1	"left"	0.813	1.789	362.535	361.559
363.387	"Auditory_Different"	1	"left"	1.031	1.789	365.176	364.418
370.893	"Visual_Lure"	1	"left"	0.553	1.789	372.682	371.446
373.267	"Visual_Lure"	1	"left"	0.501	1.788	375.055	373.768
375.707	"Visual_Same"	1	"right"	0.475	1.789	377.496	376.182
378.399	"Visual_Lure"	1	"left"	0.502	1.788	380.187	378.901
380.789	"Visual_Different"	1	"left"	0.645	1.789	382.578	381.434
388.379	"Auditory_Lure"	1	"left"	0.74	1.788	390.167	389.119
390.719	"Auditory_Different"	1	"left"	0.928	1.789	392.508	391.647
393.31	"Auditory_Lure"	1	"left"	1.153	1.789	395.099	394.463
395.851	"Auditory_Same"	1	"right"	0.922	1.789	397.64	396.773
398.241	"Auditory_Same"	1	"right"	0.892	1.789	400.03	399.133
400.866	"Auditory_Different"	1	"left"	1.161	1.789	402.655	402.027
