onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.252	0.367	Contingent	NA	NA	10.59	NA
11.238	2.808	Contingent	left	1.826	14.03	13.064
14.882	2.808	Contingent	right	2.115	17.671	16.997
18.426	2.808	Contingent	left	1.118	21.211	19.544
21.819	2.809	Contingent	NA	NA	24.601	NA
25.397	2.808	NonContingent	NA	NA	28.192	NA
28.79	2.809	Contingent	right	1.865	31.582	30.655
32.184	2.808	Contingent	left	1.211	34.972	33.395
35.728	2.808	Contingent	left	1.5	38.512	37.228
39.322	2.808	NonContingent	left	1.429	42.103	40.751
42.849	2.808	Contingent	right	1.185	45.643	44.034
46.293	2.808	NonContingent	left	1.025	49.083	47.318
49.686	2.809	NonContingent	left	1.081	52.472	50.767
55.353	2.808	NonContingent	right	1.618	58.139	56.971
58.747	2.808	Contingent	left	2.01	61.529	60.757
62.391	2.792	NonContingent	left	1.62	65.17	64.011
65.768	2.808	NonContingent	left	1.175	68.559	66.943
69.412	2.808	Contingent	left	0.976	72.2	70.388
72.805	2.809	Contingent	left	1.719	75.59	74.524
76.199	2.791	Contingent	left	1.202	78.98	77.401
79.726	2.808	NonContingent	left	1.186	82.52	80.912
83.37	2.809	Contingent	left	1.491	86.161	84.861
86.814	2.808	NonContingent	left	0.882	89.601	87.696
90.257	2.809	Contingent	left	1.829	93.041	92.086
93.651	2.792	Contingent	left	1.556	96.431	95.207
97.329	2.808	Contingent	left	0.788	100.122	98.117
102.895	2.809	Contingent	left	1.169	105.688	104.064
106.339	2.808	Contingent	left	1.211	109.128	107.55
109.933	2.808	NonContingent	left	1.378	112.719	111.311
113.276	2.809	NonContingent	left	1.184	116.058	114.46
116.703	2.809	NonContingent	left	1.038	119.498	117.741
120.347	2.809	NonContingent	left	1.562	123.139	121.909
123.891	2.809	Contingent	left	1.161	126.679	125.052
127.235	2.808	Contingent	right	2.164	130.018	129.399
130.678	2.792	Contingent	left	0.882	133.458	131.56
134.256	2.808	NonContingent	left	0.947	137.049	135.203
137.8	2.808	Contingent	left	2.177	140.59	139.977
141.344	2.808	Contingent	left	2	144.13	143.344
144.687	2.808	NonContingent	left	1.104	147.469	145.791
150.254	2.808	Contingent	left	0.851	153.036	151.105
153.898	2.791	NonContingent	left	1.2	156.677	155.098
157.425	2.808	Contingent	left	1.35	160.217	158.775
160.818	2.809	NonContingent	left	0.943	163.607	161.761
164.262	2.809	NonContingent	right	2.377	167.047	166.639
167.906	2.809	NonContingent	right	2.152	170.688	170.058
171.283	2.809	NonContingent	left	1.474	174.078	172.757
174.827	2.808	NonContingent	left	1.545	177.619	176.372
178.221	2.808	Contingent	left	1.247	181.008	179.468
181.664	2.809	NonContingent	left	1.144	184.448	182.808
185.258	2.792	Contingent	left	0.811	188.039	186.069
188.685	2.809	Contingent	left	1.586	191.479	190.271
192.279	2.809	NonContingent	left	0.821	195.07	193.1
197.846	2.808	Contingent	left	1.787	200.637	199.633
201.39	2.808	NonContingent	left	1.679	204.178	203.069
204.934	2.808	NonContingent	left	1.508	207.718	206.442
208.277	2.792	NonContingent	left	1.309	211.057	209.586
211.704	2.808	NonContingent	left	1.043	214.497	212.747
215.298	2.808	NonContingent	left	1.336	218.088	216.634
218.742	2.808	NonContingent	left	1.13	221.528	219.872
222.185	2.809	NonContingent	left	1.307	224.968	223.492
225.83	2.791	NonContingent	right	1.86	228.609	227.69
229.357	2.808	Contingent	left	1.641	232.149	230.998
232.65	2.808	Contingent	left	0.871	235.438	233.521
236.194	2.808	Contingent	left	1.161	238.978	237.355
239.838	2.792	Contingent	left	2.715	242.619	242.553
245.355	2.791	NonContingent	left	0.938	248.136	246.293
248.782	2.808	NonContingent	left	0.919	251.576	249.701
252.426	2.808	Contingent	left	1.267	255.217	253.693
255.719	2.808	NonContingent	left	1.455	258.506	257.174
259.363	2.809	NonContingent	right	1.566	262.147	260.929
262.707	2.791	Contingent	left	2.01	265.486	264.717
266.384	2.809	Contingent	right	2.047	269.177	268.431
269.828	2.808	NonContingent	left	1.105	272.617	270.933
273.271	2.809	Contingent	left	2.748	276.057	276.019
276.715	2.808	NonContingent	right	1.349	279.497	278.064
280.343	2.808	NonContingent	left	1.49	283.138	281.833
283.636	2.808	NonContingent	right	2.107	286.427	285.743
287.23	2.808	Contingent	left	1.315	290.018	288.545
292.897	2.808	NonContingent	left	1.246	295.685	294.143
296.34	2.809	NonContingent	right	2.006	299.125	298.346
299.784	2.792	NonContingent	left	0.873	302.565	300.657
303.412	2.808	Contingent	right	2.176	306.206	305.588
306.705	2.808	NonContingent	right	1.547	309.495	308.252
310.349	2.808	NonContingent	left	1.147	313.136	311.496
313.893	2.808	Contingent	left	1.703	316.676	315.596
317.22	2.808	NonContingent	right	2.472	320.015	319.692
320.763	2.809	Contingent	right	1.661	323.556	322.424
324.157	2.808	Contingent	left	2.095	326.946	326.252
327.751	2.808	Contingent	left	1.2	330.537	328.951
331.345	2.808	Contingent	left	1.231	334.128	332.576
334.622	2.808	NonContingent	left	1.042	337.417	335.664
340.389	2.808	NonContingent	left	1.861	343.184	342.25
343.782	2.809	Contingent	left	0.955	346.573	344.737
347.426	2.809	NonContingent	left	1.643	350.214	349.069
350.82	2.808	Contingent	left	1.104	353.604	351.924
354.213	2.809	Contingent	right	2.29	356.994	356.503
357.741	2.808	Contingent	left	1.022	360.534	358.763
361.285	2.808	Contingent	left	0.967	364.075	362.252
364.879	2.808	Contingent	left	1.971	367.666	366.85
368.172	2.808	Contingent	NA	NA	370.955	NA
371.816	2.792	Contingent	left	1.047	374.596	372.863
375.343	2.809	NonContingent	right	2.055	378.136	377.398
378.737	2.808	NonContingent	right	1.63	381.526	380.367
382.18	2.809	Contingent	right	1.837	384.966	384.017
387.747	2.808	NonContingent	right	2.555	390.532	390.302
391.441	2.792	Contingent	right	1.877	394.223	393.318
394.868	2.809	NonContingent	right	1.689	397.663	396.557
398.262	2.808	Contingent	left	1.2	401.052	399.462
401.806	2.808	NonContingent	left	1.556	404.593	403.362
405.35	2.808	NonContingent	left	2.25	408.134	407.6
408.894	2.791	Contingent	NA	NA	411.674	NA
412.22	2.809	NonContingent	right	1.395	415.013	413.615
415.664	2.808	Contingent	left	1.742	418.453	417.406
419.258	2.808	Contingent	right	1.613	422.044	420.871
422.852	2.808	NonContingent	left	1.126	425.635	423.978
426.179	2.808	NonContingent	right	1.378	428.974	427.557
429.773	2.808	NonContingent	left	1.656	432.565	431.429
435.657	2.491	Contingent	right	1.403	438.133	437.06
438.783	2.808	NonContingent	left	1.314	441.573	440.097
442.227	2.808	NonContingent	left	1.03	445.013	443.257
445.921	2.808	Contingent	right	1.469	448.704	447.39
449.365	2.791	NonContingent	right	1.874	452.144	451.239
452.892	2.808	Contingent	left	1.567	455.684	454.459
456.185	2.808	NonContingent	right	1.267	458.973	457.452
459.829	2.809	Contingent	left	1.093	462.614	460.922
463.223	2.791	NonContingent	right	1.273	466.003	464.496
466.75	2.808	NonContingent	left	1.523	469.544	468.273
470.294	2.808	NonContingent	right	1.31	473.085	471.604
473.838	2.808	NonContingent	left	1.599	476.625	475.437
477.231	2.809	Contingent	right	1.374	480.015	478.605
482.798	2.808	Contingent	right	1.38	485.581	484.178
486.442	2.792	Contingent	right	1.269	489.222	487.711
489.819	2.808	Contingent	right	1.472	492.612	491.291
493.363	2.808	NonContingent	right	2.061	496.153	495.424
496.706	2.809	NonContingent	left	1.341	499.492	498.047
500.3	2.809	NonContingent	left	1.22	503.083	501.52
503.744	2.792	NonContingent	left	0.925	506.523	504.669
507.171	2.808	Contingent	left	0.848	509.963	508.019
510.865	2.809	Contingent	right	1.151	513.654	512.016
514.309	2.808	Contingent	left	1.814	517.094	516.123
517.853	2.791	NonContingent	left	1.41	520.634	519.263
521.23	2.808	Contingent	right	1.218	524.024	522.448
524.623	2.808	Contingent	left	0.889	527.414	525.512
530.24	2.808	NonContingent	right	2.24	533.03	532.48
