"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
280.242	"NonContingent"	"left"	0.996	2.809	283.037	281.238
283.686	"NonContingent"	"right"	2.156	2.808	286.477	285.842
287.33	"Contingent"	"left"	1.192	2.808	290.118	288.522
292.847	"NonContingent"	"right"	1.549	2.808	295.634	294.396
296.441	"NonContingent"	"right"	1.065	2.808	299.225	297.506
299.884	"NonContingent"	"left"	1.322	2.792	302.665	301.206
303.261	"Contingent"	"left"	0.846	2.808	306.054	304.107
306.705	"NonContingent"	"right"	1.262	2.808	309.494	307.967
310.248	"NonContingent"	"left"	1.527	2.809	313.034	311.775
313.692	"Contingent"	"right"	1.076	2.808	316.474	314.768
317.37	"NonContingent"	"left"	1.736	2.808	320.165	319.106
320.813	"Contingent"	"left"	0.889	2.809	323.605	321.702
324.257	"Contingent"	"right"	0.837	2.808	327.045	325.094
327.65	"Contingent"	"left"	1.202	2.809	330.435	328.852
331.294	"Contingent"	"left"	1.007	2.809	334.076	332.301
334.822	"NonContingent"	"left"	1.529	2.808	337.616	336.351
340.388	"NonContingent"	"right"	1.552	2.809	343.183	341.94
343.832	"Contingent"	"left"	1.328	2.808	346.623	345.16
347.225	"NonContingent"	"left"	1.084	2.809	350.013	348.309
350.769	"Contingent"	"left"	1.304	2.809	353.553	352.073
354.413	"Contingent"	"left"	1.448	2.792	357.194	355.861
357.69	"Contingent"	"left"	1.733	2.808	360.483	359.423
361.334	"Contingent"	"left"	0.759	2.808	364.124	362.093
364.727	"Contingent"	"left"	0.561	2.809	367.513	365.288
368.372	"Contingent"	"right"	0.889	2.808	371.154	369.261
371.765	"Contingent"	"left"	0.98	2.792	374.544	372.745
375.192	"NonContingent"	"right"	1.384	2.808	377.984	376.576
378.736	"NonContingent"	"left"	1.391	2.808	381.525	380.127
382.28	"Contingent"	"left"	1	2.808	385.066	383.28
387.796	"NonContingent"	"left"	1.034	2.809	390.58	388.83
391.34	"Contingent"	"left"	1.269	2.792	394.121	392.609
394.867	"NonContingent"	"left"	1.513	2.809	397.662	396.38
398.411	"Contingent"	"left"	0.926	2.808	401.202	399.337
401.704	"NonContingent"	"left"	1.457	2.809	404.491	403.161
405.348	"NonContingent"	"right"	1.521	2.809	408.132	406.869
408.692	"Contingent"	"left"	0.961	2.791	411.471	409.653
412.369	"NonContingent"	"left"	1.379	2.809	415.162	413.748
415.713	"Contingent"	"left"	0.873	2.808	418.501	416.586
419.257	"Contingent"	"left"	0.828	2.808	422.042	420.085
422.65	"NonContingent"	"right"	1.136	2.808	425.432	423.786
426.177	"NonContingent"	"left"	1.564	2.809	428.972	427.741
429.771	"NonContingent"	"right"	1.775	2.809	432.563	431.546
435.338	"Contingent"	"left"	0.786	2.808	438.13	436.124
438.932	"NonContingent"	"left"	0.882	2.808	441.721	439.814
442.225	"NonContingent"	"right"	1.613	2.808	445.01	443.838
445.869	"Contingent"	"left"	0.745	2.809	448.651	446.614
449.246	"NonContingent"	"left"	1.378	2.808	452.04	450.624
452.69	"Contingent"	"left"	0.951	2.808	455.48	453.641
456.233	"NonContingent"	"left"	1.369	2.809	459.02	457.602
459.878	"Contingent"	"left"	0.791	2.808	462.661	460.669
463.321	"NonContingent"	"left"	1.155	2.792	466.101	464.476
466.748	"NonContingent"	"right"	1.256	2.808	469.541	468.004
470.142	"NonContingent"	"left"	1.863	2.808	472.931	472.005
473.685	"NonContingent"	"left"	1.802	2.809	476.471	475.487
477.33	"Contingent"	"left"	1.133	2.808	480.112	478.463
482.746	"Contingent"	"left"	1.543	2.808	485.528	484.289
486.273	"Contingent"	"left"	0.942	2.808	489.068	487.215
489.867	"Contingent"	"right"	0.843	2.808	492.659	490.71
493.411	"NonContingent"	"right"	1.302	2.808	496.199	494.713
496.804	"NonContingent"	"right"	1.024	2.809	499.589	497.828
500.348	"NonContingent"	"left"	0.919	2.809	503.13	501.267
503.725	"NonContingent"	"right"	1.097	2.808	506.519	504.822
507.369	"Contingent"	"left"	1.108	2.808	510.16	508.477
510.763	"Contingent"	"left"	0.738	2.808	513.55	511.501
514.156	"Contingent"	"left"	0.823	2.808	516.94	514.979
517.8	"NonContingent"	"left"	1.213	2.792	520.581	519.013
521.177	"Contingent"	"right"	0.775	2.808	523.97	521.952
524.821	"Contingent"	"left"	0.912	2.808	527.611	525.733
530.388	"NonContingent"	"right"	1.264	2.808	533.178	531.652
