onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.79900000000001	2.507	recently_learned_faces_baseline	1	right	2.05	recently_learned_faces_baseline	10.289	9.84900000000001
11.242	2.508	recently_learned_faces_baseline	1	right	1.737	recently_learned_faces_baseline	13.727	12.979
14.936	2.508	famous_faces_baseline	1	left	1.116	famous_faces_baseline	17.416	16.052
18.363	2.508	famous_faces_baseline	1	right	1.093	famous_faces_baseline	20.854	19.456
21.807	2.507	famous_faces_false_combination	1	right	1.987	famous_faces	24.292	23.794
25.2	2.508	famous_faces_correct_combination	1	left	1.248	famous_faces	27.68	26.448
28.878	2.508	recently_learned_faces_false_combination	1	right	1.656	recently_learned_faces	31.369	30.534
32.221	2.508	recently_learned_faces_false_combination	1	right	1.603	recently_learned_faces	34.706	33.824
35.765	2.508	famous_faces_false_combination	1	right	1.623	famous_faces	38.245	37.388
39.293	2.524	famous_faces_baseline	0	right	1.208	famous_faces_baseline	41.784	40.501
42.736	2.508	recently_learned_faces_baseline	1	left	0.72	recently_learned_faces_baseline	45.222	43.456
46.28	2.508	famous_faces_false_combination	1	right	1.272	famous_faces	48.761	47.552
49.607	2.507	famous_faces_baseline	1	right	1.202	famous_faces_baseline	52.098	50.809
55.307	2.508	famous_faces_baseline	1	right	0.892	famous_faces_baseline	57.788	56.199
58.884	2.508	recently_learned_faces_correct_combination	1	left	1.185	recently_learned_faces	61.377	60.069
62.328	2.507	recently_learned_faces_false_combination	1	right	1.1	recently_learned_faces	64.815	63.428
65.721	2.508	famous_faces_correct_combination	1	left	1.343	famous_faces	68.203	67.064
69.399	2.524	famous_faces_false_combination	1	right	1.251	famous_faces	71.892	70.65
72.793	2.507	recently_learned_faces_false_combination	1	right	2.281	recently_learned_faces	75.28	75.074
76.336	2.508	famous_faces_false_combination	1	right	1.776	famous_faces	78.819	78.112
79.713	2.508	recently_learned_faces_false_combination	1	right	1.466	recently_learned_faces	82.206	81.179
83.357	2.508	recently_learned_faces_false_combination	1	right	1.751	recently_learned_faces	85.845	85.108
86.651	2.507	famous_faces_baseline	1	right	1.038	famous_faces_baseline	89.132	87.689
90.278	2.508	famous_faces_baseline	1	right	1.055	famous_faces_baseline	92.771	91.333
93.722	2.507	famous_faces_false_combination	1	right	1.275	famous_faces	96.209	94.997
97.316	2.507	recently_learned_faces_false_combination	1	right	1.653	recently_learned_faces	99.798	98.969
102.799	2.507	recently_learned_faces_correct_combination	1	left	2.106	recently_learned_faces	105.287	104.905
106.242	2.508	famous_faces_correct_combination	1	left	0.962	famous_faces	108.725	107.204
109.92	2.524	recently_learned_faces_correct_combination	1	left	0.844	recently_learned_faces	112.414	110.764
113.314	2.507	recently_learned_faces_false_combination	1	right	1.209	recently_learned_faces	115.802	114.523
116.857	2.508	recently_learned_faces_correct_combination	1	left	1.257	recently_learned_faces	119.341	118.114
120.184	2.524	famous_faces_correct_combination	1	left	0.957	famous_faces	122.678	121.141
123.828	2.508	famous_faces_correct_combination	1	left	1.105	famous_faces	126.317	124.933
127.272	2.507	recently_learned_faces_correct_combination	1	left	1.525	recently_learned_faces	129.755	128.797
130.699	2.524	famous_faces_baseline	1	left	0.905	famous_faces_baseline	133.193	131.604
134.343	2.507	recently_learned_faces_baseline	1	right	1.056	recently_learned_faces_baseline	136.832	135.399
137.636	2.508	famous_faces_baseline	1	left	0.917	famous_faces_baseline	140.119	138.553
141.163	2.525	famous_faces_correct_combination	1	left	0.821	famous_faces	143.657	141.984
