"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
7.85600000000001	"recently_learned_faces_baseline"	1	"right"	1.806	2.507	"recently_learned_faces_baseline"	10.34	9.66200000000001
11.299	"recently_learned_faces_baseline"	1	"right"	0.949	2.508	"recently_learned_faces_baseline"	13.778	12.248
14.877	"famous_faces_baseline"	0	"right"	1.264	2.507	"famous_faces_baseline"	17.367	16.141
18.421	"famous_faces_baseline"	1	"right"	0.939	2.507	"famous_faces_baseline"	20.905	19.36
21.714	"famous_faces_false_combination"	1	"right"	1.099	2.507	"famous_faces"	24.192	22.813
25.341	"famous_faces_correct_combination"	1	"left"	0.962	2.508	"famous_faces"	27.831	26.303
28.735	"recently_learned_faces_false_combination"	1	"right"	1.025	2.507	"recently_learned_faces"	31.218	29.76
32.162	"recently_learned_faces_false_combination"	1	"right"	1.041	2.524	"recently_learned_faces"	34.656	33.203
35.756	"famous_faces_false_combination"	1	"right"	0.811	2.507	"famous_faces"	38.245	36.567
39.35	"famous_faces_baseline"	1	"left"	0.988	2.507	"famous_faces_baseline"	41.834	40.338
42.743	"recently_learned_faces_baseline"	1	"left"	0.735	2.508	"recently_learned_faces_baseline"	45.222	43.478
46.17	"famous_faces_false_combination"	1	"right"	0.742	2.508	"famous_faces"	48.66	46.912
49.764	"famous_faces_baseline"	1	"right"	1.176	2.508	"famous_faces_baseline"	52.249	50.94
55.247	"famous_faces_baseline"	1	"right"	1.006	2.508	"famous_faces_baseline"	57.738	56.253
58.791	"recently_learned_faces_correct_combination"	1	"left"	0.98	2.508	"recently_learned_faces"	61.276	59.771
62.435	"recently_learned_faces_false_combination"	1	"right"	1.135	2.508	"recently_learned_faces"	64.915	63.57
65.812	"famous_faces_correct_combination"	1	"left"	1.029	2.508	"famous_faces"	68.303	66.841
69.356	"famous_faces_false_combination"	1	"right"	1.065	2.508	"famous_faces"	71.842	70.421
72.749	"recently_learned_faces_false_combination"	1	"right"	0.999	2.508	"recently_learned_faces"	75.229	73.748
76.277	"famous_faces_false_combination"	1	"right"	1.082	2.507	"famous_faces"	78.768	77.359
79.821	"recently_learned_faces_false_combination"	1	"right"	0.98	2.507	"recently_learned_faces"	82.307	80.801
83.164	"recently_learned_faces_false_combination"	1	"right"	0.924	2.507	"recently_learned_faces"	85.644	84.088
86.842	"famous_faces_baseline"	1	"right"	1.092	2.507	"famous_faces_baseline"	89.333	87.934
90.185	"famous_faces_baseline"	1	"right"	0.752	2.507	"famous_faces_baseline"	92.67	90.937
93.628	"famous_faces_false_combination"	1	"right"	0.944	2.508	"famous_faces"	96.108	94.572
97.206	"recently_learned_faces_false_combination"	0	"left"	1.366	2.507	"recently_learned_faces"	99.697	98.572
102.956	"recently_learned_faces_correct_combination"	0	"right"	1.487	2.508	"recently_learned_faces"	105.437	104.443
106.383	"famous_faces_correct_combination"	1	"left"	0.859	2.508	"famous_faces"	108.875	107.242
109.827	"recently_learned_faces_correct_combination"	1	"left"	0.859	2.507	"recently_learned_faces"	112.313	110.686
113.22	"recently_learned_faces_false_combination"	1	"right"	0.956	2.508	"recently_learned_faces"	115.701	114.176
116.748	"recently_learned_faces_correct_combination"	1	"left"	1.125	2.507	"recently_learned_faces"	119.239	117.873
120.191	"famous_faces_correct_combination"	1	"left"	0.708	2.508	"famous_faces"	122.677	120.899
123.785	"famous_faces_correct_combination"	1	"left"	0.867	2.508	"famous_faces"	126.266	124.652
127.312	"recently_learned_faces_correct_combination"	1	"left"	1.449	2.508	"recently_learned_faces"	129.805	128.761
130.856	"famous_faces_baseline"	1	"left"	0.879	2.508	"famous_faces_baseline"	133.343	131.735
134.2	"recently_learned_faces_baseline"	1	"right"	0.769	2.507	"recently_learned_faces_baseline"	136.68	134.969
137.777	"famous_faces_baseline"	1	"left"	0.919	2.507	"famous_faces_baseline"	140.269	138.696
141.17	"famous_faces_correct_combination"	1	"left"	0.89	2.508	"famous_faces"	143.656	142.06
144.614	"recently_learned_faces_correct_combination"	1	"left"	0.912	2.508	"recently_learned_faces"	147.094	145.526
150.398	"famous_faces_baseline"	1	"right"	1.318	2.507	"famous_faces_baseline"	152.886	151.716
153.741	"famous_faces_correct_combination"	1	"left"	0.905	2.508	"famous_faces"	156.223	154.646
157.269	"famous_faces_baseline"	1	"right"	0.778	2.507	"famous_faces_baseline"	159.761	158.047
160.913	"recently_learned_faces_correct_combination"	1	"left"	0.868	2.507	"recently_learned_faces"	163.4	161.781
164.306	"recently_learned_faces_baseline"	1	"left"	0.856	2.508	"recently_learned_faces_baseline"	166.788	165.162
167.683	"recently_learned_faces_correct_combination"	1	"left"	1.454	2.507	"recently_learned_faces"	170.176	169.137
171.277	"recently_learned_faces_correct_combination"	1	"left"	0.862	2.507	"recently_learned_faces"	173.765	172.139
