onset	trial_type
7.84700000000001	Contingent
11.24	Contingent
14.884	Contingent
18.428	Contingent
21.772	Contingent
28.843	Contingent
32.286	Contingent
35.88	Contingent
42.751	Contingent
58.799	Contingent
69.314	Contingent
72.757	Contingent
76.351	Contingent
83.172	Contingent
90.209	Contingent
123.693	Contingent
127.337	Contingent
130.881	Contingent
137.852	Contingent
141.245	Contingent
150.623	Contingent
157.276	Contingent
178.172	Contingent
185.16	Contingent
188.787	Contingent
197.898	Contingent
229.358	Contingent
232.651	Contingent
236.246	Contingent
239.689	Contingent
252.277	Contingent
262.791	Contingent
266.185	Contingent
273.323	Contingent
287.331	Contingent
303.413	Contingent
313.693	Contingent
320.765	Contingent
324.359	Contingent
327.652	Contingent
331.346	Contingent
343.783	Contingent
350.871	Contingent
354.214	Contingent
357.892	Contingent
361.286	Contingent
364.829	Contingent
368.173	Contingent
371.717	Contingent
382.181	Contingent
391.342	Contingent
398.263	Contingent
408.794	Contingent
415.665	Contingent
419.209	Contingent
435.24	Contingent
445.771	Contingent
452.892	Contingent
459.78	Contingent
477.332	Contingent
482.949	Contingent
486.342	Contingent
489.87	Contingent
507.322	Contingent
510.715	Contingent
514.359	Contingent
521.33	Contingent
524.623	Contingent
25.199	NonContingent
39.224	NonContingent
46.345	NonContingent
49.638	NonContingent
55.405	NonContingent
62.426	NonContingent
65.72	NonContingent
113.429	NonContingent
116.856	NonContingent
120.249	NonContingent
134.258	NonContingent
144.689	NonContingent
153.95	NonContingent
160.82	NonContingent
164.364	NonContingent
167.808	NonContingent
171.402	NonContingent
174.829	NonContingent
181.716	NonContingent
192.231	NonContingent
201.241	NonContingent
204.835	NonContingent
208.429	NonContingent
211.756	NonContingent
215.3	NonContingent
218.693	NonContingent
222.237	NonContingent
225.814	NonContingent
245.356	NonContingent
248.883	NonContingent
255.72	NonContingent
259.415	NonContingent
269.729	NonContingent
276.867	NonContingent
280.143	NonContingent
283.737	NonContingent
292.848	NonContingent
296.392	NonContingent
299.785	NonContingent
306.706	NonContingent
310.35	NonContingent
317.221	NonContingent
334.723	NonContingent
340.34	NonContingent
347.428	NonContingent
375.344	NonContingent
378.738	NonContingent
387.898	NonContingent
394.719	NonContingent
401.907	NonContingent
405.351	NonContingent
412.371	NonContingent
422.752	NonContingent
426.196	NonContingent
429.824	NonContingent
438.934	NonContingent
442.328	NonContingent
449.349	NonContingent
456.336	NonContingent
463.173	NonContingent
466.7	NonContingent
470.144	NonContingent
473.688	NonContingent
493.263	NonContingent
496.707	NonContingent
500.301	NonContingent
503.677	NonContingent
517.753	NonContingent
530.424	NonContingent
