"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
7.84700000000001	"Contingent"	"left"	2.295	2.825	10.642	10.142
11.24	"Contingent"	"left"	2.495	2.809	14.032	13.735
14.884	"Contingent"	"right"	1.36	2.809	17.673	16.244
18.428	"Contingent"	"left"	1.774	2.809	21.213	20.202
21.772	"Contingent"	"right"	1.832	2.791	24.552	23.604
25.199	"NonContingent"	"right"	1.631	2.808	27.992	26.83
28.843	"Contingent"	"left"	1.234	2.808	31.633	30.077
32.286	"Contingent"	"left"	1.491	2.809	35.073	33.777
35.88	"Contingent"	"left"	1.21	2.809	38.664	37.09
39.224	"NonContingent"	"left"	1.129	2.791	42.003	40.353
42.751	"Contingent"	"left"	1.2	2.808	45.544	43.951
46.345	"NonContingent"	"right"	2.165	2.808	49.135	48.51
49.638	"NonContingent"	"right"	1.442	2.809	52.424	51.08
55.405	"NonContingent"	"right"	1.522	2.809	58.191	56.927
58.799	"Contingent"	"left"	1.51	2.808	61.58	60.309
62.426	"NonContingent"	"right"	1.41	2.809	65.221	63.836
65.72	"NonContingent"	"right"	1.964	2.808	68.51	67.684
69.314	"Contingent"	"left"	2.361	2.808	72.101	71.675
72.757	"Contingent"	"left"	1.088	2.809	75.541	73.845
76.351	"Contingent"	"left"	2.691	2.792	79.132	79.042
79.879	"NonContingent"	NA	NA	2.808	82.672	NA
83.172	"Contingent"	"left"	2.636	2.808	85.961	85.808
86.766	"NonContingent"	NA	NA	2.808	89.552	NA
90.209	"Contingent"	"left"	1.113	2.809	92.992	91.322
93.854	"Contingent"	NA	NA	2.791	96.633	NA
97.23	"Contingent"	NA	NA	2.809	100.023	NA
102.847	"Contingent"	NA	NA	2.809	105.639	NA
106.241	"Contingent"	NA	NA	2.808	109.029	NA
109.785	"NonContingent"	NA	NA	2.808	112.569	NA
113.429	"NonContingent"	"left"	1.633	2.791	116.21	115.062
116.856	"NonContingent"	"left"	2.279	2.808	119.65	119.135
120.249	"NonContingent"	"left"	1.2	2.808	123.039	121.449
123.693	"Contingent"	"left"	1.807	2.808	126.479	125.5
127.337	"Contingent"	"left"	1.546	2.808	130.12	128.883
130.881	"Contingent"	"left"	0.74	2.792	133.66	131.621
134.258	"NonContingent"	"right"	1.125	2.808	137.05	135.383
137.852	"Contingent"	"right"	1.355	2.808	140.641	139.207
141.245	"Contingent"	"right"	1.681	2.809	144.031	142.926
144.689	"NonContingent"	"right"	1.496	2.808	147.471	146.185
150.623	"Contingent"	"left"	0.714	2.441	153.038	151.337
153.95	"NonContingent"	"right"	1.681	2.791	156.729	155.631
157.276	"Contingent"	"left"	0.796	2.809	160.068	158.072
160.82	"NonContingent"	"right"	1.382	2.809	163.609	162.202
