"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.847	"Visual_Same"	1	"right"	0.799	1.788	12.635	11.646
13.237	"Visual_Lure"	1	"left"	0.732	1.789	15.026	13.969
15.862	"Visual_Same"	1	"right"	0.758	1.788	17.65	16.62
18.402	"Visual_Different"	1	"left"	0.661	1.789	20.191	19.063
20.743	"Visual_Different"	1	"left"	1.166	1.788	22.531	21.909
23.183	"Visual_Lure"	1	"left"	0.685	1.789	24.972	23.868
30.789	"Auditory_Lure"	1	"left"	1.328	1.789	32.578	32.117
33.23	"Auditory_Same"	1	"right"	0.909	1.789	35.019	34.139
35.821	"Auditory_Lure"	1	"left"	0.901	1.789	37.61	36.722
38.362	"Auditory_Different"	1	"left"	1.216	1.789	40.151	39.578
40.886	"Auditory_Different"	1	"left"	1.193	1.789	42.675	42.079
43.176	"Auditory_Same"	1	"right"	1.224	1.789	44.965	44.4
45.818	"Auditory_Same"	1	"right"	1.012	1.788	47.606	46.83
53.29	"Visual_Different"	1	"left"	0.712	1.789	55.079	54.002
55.931	"Visual_Different"	1	"left"	0.599	1.789	57.72	56.53
58.372	"Visual_Lure"	1	"left"	0.729	1.789	60.161	59.101
60.813	"Visual_Different"	1	"left"	0.653	1.772	62.585	61.466
63.337	"Visual_Same"	1	"right"	0.506	1.788	65.125	63.843
70.792	"Auditory_Same"	1	"right"	0.997	1.789	72.581	71.789
73.333	"Auditory_Same"	1	"right"	1.519	1.789	75.122	74.852
75.924	"Auditory_Different"	1	"left"	1.119	1.789	77.713	77.043
78.348	"Auditory_Lure"	0	"right"	1.017	1.789	80.137	79.365
80.889	"Auditory_Lure"	1	"left"	0.991	1.789	82.678	81.88
83.179	"Auditory_Same"	1	"right"	1.081	1.789	84.968	84.26
90.735	"Visual_Lure"	1	"left"	0.81	1.789	92.524	91.545
93.276	"Visual_Lure"	1	"left"	0.766	1.789	95.065	94.042
95.817	"Visual_Same"	1	"right"	0.615	1.789	97.606	96.432
98.408	"Visual_Different"	1	"left"	0.871	1.789	100.197	99.279
100.799	"Visual_Different"	1	"left"	0.506	1.788	102.587	101.305
103.172	"Visual_Lure"	1	"left"	0.709	1.789	104.961	103.881
110.845	"Auditory_Lure"	1	"left"	0.926	1.789	112.634	111.771
113.286	"Auditory_Different"	1	"left"	0.939	1.789	115.075	114.225
115.71	"Auditory_Same"	1	"right"	0.759	1.789	117.499	116.469
118.251	"Auditory_Different"	1	"left"	0.931	1.789	120.04	119.182
120.892	"Auditory_Different"	1	"left"	1.093	1.789	122.681	121.985
123.283	"Auditory_Same"	1	"right"	0.817	1.788	125.071	124.1
125.823	"Auditory_Same"	1	"right"	0.865	1.789	127.612	126.688
133.296	"Visual_Lure"	1	"left"	0.693	1.789	135.085	133.989
135.887	"Visual_Lure"	1	"left"	0.529	1.772	137.659	136.416
138.411	"Visual_Different"	1	"left"	0.597	1.789	140.2	139.008
140.751	"Visual_Same"	1	"right"	0.575	1.789	142.54	141.326
143.393	"Visual_Lure"	1	"left"	0.537	1.788	145.181	143.93
150.748	"Auditory_Different"	1	"left"	0.924	1.789	152.537	151.672
153.372	"Auditory_Different"	1	"left"	0.962	1.789	155.161	154.334
155.913	"Auditory_Lure"	1	"left"	1.182	1.789	157.702	157.095
158.304	"Auditory_Different"	1	"left"	0.966	1.789	160.093	159.27
160.744	"Auditory_Same"	1	"right"	1.225	1.789	162.533	161.969
168.234	"Visual_Same"	1	"right"	0.693	1.788	170.022	168.927
170.875	"Visual_Different"	1	"left"	0.8	1.788	172.663	171.675
173.315	"Visual_Same"	1	"right"	0.629	1.789	175.104	173.944
175.856	"Visual_Lure"	1	"left"	0.776	1.789	177.645	176.632
178.197	"Visual_Lure"	1	"left"	0.916	1.772	179.969	179.113
180.721	"Visual_Different"	1	"left"	0.563	1.789	182.51	181.284
183.362	"Visual_Different"	1	"left"	0.863	1.789	185.151	184.225
190.834	"Auditory_Different"	1	"left"	0.859	1.789	192.623	191.693
193.375	"Auditory_Same"	1	"right"	0.899	1.789	195.164	194.274
195.916	"Auditory_Lure"	1	"left"	0.926	1.789	197.705	196.842
198.257	"Auditory_Same"	1	"right"	1.255	1.788	200.045	199.512
200.68	"Auditory_Same"	1	"right"	0.965	1.789	202.469	201.645
203.272	"Auditory_Lure"	1	"left"	1.068	1.788	205.06	204.34
