onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
133.321	1.788	Visual_Same	1	right	0.637	135.109	133.958
135.695	1.788	Visual_Lure	1	left	0.599	137.483	136.294
138.386	1.789	Visual_Different	1	left	0.52	140.175	138.906
145.791	1.789	Auditory_Lure	1	left	0.906	147.58	146.697
148.382	1.789	Auditory_Different	1	left	0.803	150.171	149.185
150.756	1.789	Auditory_Same	1	right	0.808	152.545	151.564
153.297	1.789	Auditory_Different	1	left	0.895	155.086	154.192
155.838	1.789	Auditory_Different	1	left	0.963	157.627	156.801
158.379	1.789	Auditory_Same	1	right	0.728	160.168	159.107
160.669	1.789	Auditory_Same	1	right	0.859	162.458	161.528
168.392	1.789	Visual_Same	1	right	0.727	170.181	169.119
170.783	1.788	Visual_Same	1	right	0.611	172.571	171.394
173.307	1.788	Visual_Different	1	left	0.572	175.095	173.879
175.898	1.788	Visual_Same	1	right	0.478	177.686	176.376
178.238	1.789	Visual_Lure	1	left	0.591	180.027	178.829
185.844	1.789	Auditory_Lure	0	right	1.335	187.633	187.179
188.235	1.772	Auditory_Lure	0	right	1.034	190.007	189.269
190.759	1.788	Auditory_Same	1	right	0.851	192.547	191.61
193.35	1.789	Auditory_Lure	0	right	0.889	195.139	194.239
195.891	1.788	Auditory_Different	1	left	1.063	197.679	196.954
203.397	1.788	Visual_Lure	1	left	0.998	205.185	204.395
205.72	1.789	Visual_Lure	1	left	0.582	207.509	206.302
208.311	1.789	Visual_Same	1	right	0.539	210.1	208.85
210.902	1.789	Visual_Different	1	left	0.474	212.691	211.376
213.293	1.788	Visual_Different	1	left	0.544	215.081	213.837
215.733	1.772	Visual_Lure	1	left	0.65	217.505	216.383
223.289	1.789	Auditory_Same	1	right	0.79	225.078	224.079
225.73	1.788	Auditory_Same	1	right	0.825	227.518	226.555
228.321	1.772	Auditory_Different	1	left	1.015	230.093	229.336
230.845	1.789	Auditory_Lure	0	right	0.773	232.634	231.618
233.386	1.789	Auditory_Lure	1	left	0.715	235.175	234.101
235.726	1.789	Auditory_Same	1	right	0.736	237.515	236.462
243.382	1.789	Visual_Different	1	left	0.611	245.171	243.993
245.723	1.788	Visual_Same	1	right	0.463	247.511	246.186
248.364	1.789	Visual_Different	1	left	0.555	250.153	248.919
250.805	1.788	Visual_Lure	1	left	0.645	252.593	251.45
253.396	1.772	Visual_Lure	1	left	0.529	255.168	253.925
255.669	1.789	Visual_Same	1	right	0.549	257.458	256.218
263.442	1.789	Auditory_Different	1	left	1.001	265.231	264.443
265.833	1.772	Auditory_Same	1	right	0.773	267.605	266.606
268.357	1.789	Auditory_Lure	1	left	0.811	270.146	269.168
270.697	1.789	Auditory_Same	1	right	0.761	272.486	271.458
273.389	1.788	Auditory_Same	1	right	0.662	275.177	274.051
275.779	1.789	Auditory_Lure	1	left	0.951	277.568	276.73
278.153	1.788	Auditory_Lure	1	left	0.879	279.941	279.032
285.792	1.789	Visual_Lure	1	left	0.517	287.581	286.309
288.216	1.789	Visual_Same	1	right	0.556	290.005	288.772
290.757	1.789	Visual_Lure	1	left	0.525	292.546	291.282
293.398	1.789	Visual_Different	1	left	0.44	295.187	293.838
295.839	1.789	Visual_Different	1	left	0.452	297.628	296.291
298.28	1.771	Visual_Same	1	right	0.445	300.051	298.725
300.804	1.788	Visual_Same	1	right	0.573	302.592	301.377
308.293	1.788	Auditory_Different	1	left	0.986	310.081	309.279
310.867	1.789	Auditory_Different	1	left	0.872	312.656	311.739
313.258	1.788	Auditory_Same	1	right	0.778	315.046	314.036
315.849	1.788	Auditory_Lure	1	left	0.896	317.637	316.745
318.406	1.672	Auditory_Different	1	left	1.182	320.078	319.588
325.828	1.789	Visual_Different	1	left	1.162	327.617	326.99
328.219	1.788	Visual_Different	1	left	0.479	330.007	328.698
330.91	1.789	Visual_Lure	1	left	0.575	332.699	331.485
333.25	1.789	Visual_Same	1	right	0.423	335.039	333.673
335.791	1.789	Visual_Same	1	right	0.464	337.58	336.255
338.165	1.789	Visual_Different	1	left	0.49	339.954	338.655
345.938	1.789	Auditory_Same	1	right	0.822	347.727	346.76
348.229	1.788	Auditory_Different	1	left	0.669	350.017	348.898
350.753	1.788	Auditory_Same	1	right	0.753	352.541	351.506
353.193	1.789	Auditory_Lure	0	right	0.778	354.982	353.971
355.835	1.788	Auditory_Lure	1	left	0.996	357.623	356.831
358.375	1.789	Auditory_Different	1	left	0.988	360.164	359.363
360.766	1.772	Auditory_Different	1	left	0.947	362.538	361.713
368.439	1.788	Visual_Different	1	left	0.659	370.227	369.098
370.762	1.789	Visual_Lure	1	left	0.581	372.551	371.343
373.353	1.789	Visual_Different	1	left	0.532	375.142	373.885
375.794	1.789	Visual_Same	1	right	0.625	377.583	376.419
378.335	1.789	Visual_Same	1	right	0.466	380.124	378.801
380.725	1.789	Visual_Lure	1	left	0.527	382.514	381.252
383.35	1.789	Visual_Lure	1	left	0.648	385.139	383.998
390.789	1.788	Auditory_Same	1	right	0.795	392.577	391.584
393.213	1.788	Auditory_Lure	0	right	1.248	395.001	394.461
395.904	1.789	Auditory_Same	1	right	0.849	397.693	396.753
398.345	1.788	Auditory_Different	1	left	0.753	400.133	399.098
400.785	1.789	Auditory_Different	1	left	0.688	402.574	401.473
403.376	1.789	Auditory_Lure	0	right	0.895	405.165	404.271
410.732	1.788	Visual_Same	1	right	0.585	412.52	411.317
413.373	1.788	Visual_Lure	1	left	0.5	415.161	413.873
415.763	1.789	Visual_Same	1	right	0.541	417.552	416.304
418.388	1.788	Visual_Different	1	left	0.467	420.176	418.855
420.778	1.789	Visual_Different	1	left	0.619	422.567	421.397
423.169	1.788	Visual_Lure	1	left	0.547	424.957	423.716
430.842	1.771	Auditory_Lure	1	left	1.111	432.613	431.953
433.265	1.789	Auditory_Lure	1	left	0.888	435.054	434.153
435.857	1.788	Auditory_Same	1	right	0.802	437.645	436.659
438.23	1.755	Auditory_Different	1	left	0.648	439.985	438.878
440.888	1.789	Auditory_Different	1	left	0.798	442.677	441.686
443.312	1.789	Auditory_Lure	1	left	0.983	445.101	444.295
450.834	1.789	Visual_Same	1	right	0.63	452.623	451.464
453.225	1.789	Visual_Same	1	right	0.463	455.014	453.688
455.749	1.789	Visual_Lure	1	left	0.542	457.538	456.291
458.39	1.789	Visual_Different	1	left	0.541	460.179	458.931
460.831	1.789	Visual_Same	1	right	0.42	462.62	461.251
468.287	1.788	Auditory_Lure	1	left	0.901	470.075	469.188
470.71	1.789	Auditory_Lure	1	left	0.951	472.499	471.661
473.301	1.789	Auditory_Different	1	left	0.812	475.09	474.113
475.742	1.789	Auditory_Same	1	right	0.7	477.531	476.442
478.283	1.789	Auditory_Lure	1	left	0.807	480.072	479.09
485.789	1.772	Visual_Different	1	left	0.562	487.561	486.351
488.313	1.789	Visual_Different	1	left	0.464	490.102	488.777
490.904	1.789	Visual_Lure	1	left	0.663	492.693	491.567
493.194	1.789	Visual_Different	1	left	0.502	494.983	493.696
495.835	1.789	Visual_Same	1	right	0.4	497.624	496.235
503.374	1.789	Auditory_Same	1	right	0.814	505.163	504.188
505.715	1.788	Auditory_Same	1	right	0.707	507.503	506.422
508.406	1.789	Auditory_Different	1	left	0.694	510.195	509.1
510.696	1.789	Auditory_Same	1	right	0.62	512.485	511.316
513.287	1.789	Auditory_Lure	1	left	0.852	515.076	514.139
520.726	1.789	Visual_Same	1	right	0.586	522.515	521.312
523.267	1.789	Visual_Same	1	right	0.496	525.056	523.763
525.858	1.789	Visual_Different	1	left	0.509	527.647	526.367
528.299	1.788	Visual_Lure	1	left	0.54	530.087	528.839
530.873	1.789	Visual_Lure	1	left	0.469	532.662	531.342
533.213	1.789	Visual_Same	1	right	0.543	535.002	533.756
540.786	1.789	Auditory_Different	1	left	0.704	542.575	541.49
543.411	1.788	Auditory_Different	1	left	0.567	545.199	543.978
545.851	1.789	Auditory_Lure	1	left	0.767	547.64	546.618
548.191	1.789	Auditory_Same	1	right	0.717	549.98	548.908
550.732	1.789	Auditory_Same	1	right	0.606	552.521	551.338
553.273	1.772	Auditory_Different	1	left	0.883	555.045	554.156
560.929	1.789	Visual_Different	1	left	0.461	562.718	561.39
563.37	1.789	Visual_Same	1	right	0.51	565.159	563.88
565.811	1.788	Visual_Lure	1	left	0.446	567.599	566.257
568.184	1.789	Visual_Same	1	right	0.41	569.973	568.594
570.826	1.788	Visual_Same	1	right	0.472	572.614	571.298
573.366	1.789	Visual_Lure	1	left	0.42	575.155	573.786
575.707	1.788	Visual_Lure	1	left	0.5	577.495	576.207
583.38	1.788	Auditory_Different	1	left	1.137	585.168	584.517
585.921	1.788	Auditory_Lure	0	right	0.532	587.709	586.453
588.361	1.789	Auditory_Different	1	left	0.767	590.15	589.128
590.685	1.788	Auditory_Same	1	right	0.573	592.473	591.258
593.276	1.789	Auditory_Same	1	right	0.909	595.065	594.185
595.716	1.789	Auditory_Lure	1	left	0.659	597.505	596.375
598.358	1.788	Auditory_Lure	0	right	0.627	600.146	598.985
605.83	1.789	Visual_Same	1	right	0.423	607.619	606.253
608.22	1.789	Visual_Different	1	left	0.471	610.009	608.691
610.745	1.788	Visual_Same	1	right	0.429	612.533	611.174
613.386	1.789	Visual_Lure	1	left	0.465	615.175	613.851
615.826	1.789	Visual_Lure	1	left	0.468	617.615	616.294
618.167	1.788	Visual_Different	1	left	0.565	619.955	618.732
620.758	1.788	Visual_Different	1	left	0.468	622.546	621.226
628.33	1.789	Auditory_Different	1	left	0.713	630.119	629.043
630.721	1.789	Auditory_Same	1	right	0.649	632.51	631.37
633.345	1.789	Auditory_Different	1	left	0.615	635.134	633.96
635.736	1.788	Auditory_Lure	1	left	0.858	637.524	636.594
638.377	1.789	Auditory_Lure	1	left	0.749	640.166	639.126
640.667	1.789	Auditory_Same	1	right	0.765	642.456	641.432
648.373	1.789	Visual_Lure	1	left	0.528	650.162	648.901
650.914	1.789	Visual_Different	1	left	0.435	652.703	651.349
653.305	1.789	Visual_Same	0	left	0.433	655.094	653.738
655.695	1.789	Visual_Different	1	left	0.645	657.484	656.34
658.219	1.789	Visual_Different	1	left	0.568	660.008	658.787
660.811	1.788	Visual_Same	1	right	0.471	662.599	661.282
663.151	1.789	Visual_Same	1	right	0.543	664.94	663.694
670.824	1.788	Auditory_Different	1	left	0.814	672.612	671.638
673.415	1.788	Auditory_Different	1	left	0.831	675.203	674.246
675.855	1.789	Auditory_Lure	1	left	0.817	677.644	676.672
678.246	1.772	Auditory_Different	1	left	0.825	680.018	679.071
680.87	1.789	Auditory_Same	1	right	0.677	682.659	681.547
688.426	1.789	Visual_Lure	1	left	0.485	690.215	688.911
690.817	1.788	Visual_Different	1	left	0.437	692.605	691.254
693.257	1.789	Visual_Lure	1	left	0.635	695.046	693.892
695.781	1.789	Visual_Same	1	right	0.408	697.57	696.189
698.222	1.789	Visual_Same	1	right	0.56	700.011	698.782
700.813	1.789	Visual_Different	1	left	0.436	702.602	701.249
708.319	1.789	Auditory_Same	1	right	0.715	710.108	709.034
710.759	1.789	Auditory_Lure	1	left	0.81	712.548	711.569
713.351	1.788	Auditory_Different	1	left	0.759	715.139	714.11
715.724	1.755	Auditory_Lure	1	left	0.751	717.479	716.475
718.382	1.789	Auditory_Lure	1	left	1.035	720.171	719.417
720.706	1.788	Auditory_Different	1	left	0.767	722.494	721.473
723.146	1.789	Auditory_Different	1	left	0.561	724.935	723.707
