"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
135.807	"Visual_Different"	1	"left"	0.678	1.789	137.596	136.485
138.332	"Visual_Same"	1	"right"	0.705	1.788	140.12	139.037
145.737	"Auditory_Different"	1	"left"	0.83	1.789	147.526	146.567
148.328	"Auditory_Same"	1	"right"	0.817	1.789	150.117	149.145
150.769	"Auditory_Different"	1	"left"	0.676	1.788	152.557	151.445
153.36	"Auditory_Lure"	1	"left"	0.98	1.788	155.148	154.34
155.683	"Auditory_Lure"	1	"left"	1.32	1.789	157.472	157.003
158.375	"Auditory_Same"	1	"right"	0.862	1.788	160.163	159.237
165.797	"Visual_Same"	1	"right"	0.642	1.772	167.569	166.439
168.321	"Visual_Same"	1	"right"	0.717	1.789	170.11	169.038
170.912	"Visual_Different"	1	"left"	0.658	1.789	172.701	171.57
173.202	"Visual_Lure"	1	"left"	1.025	1.789	174.991	174.227
175.793	"Visual_Lure"	1	"left"	0.777	1.789	177.582	176.57
178.184	"Visual_Same"	1	"right"	0.949	1.772	179.956	179.133
185.89	"Auditory_Different"	1	"left"	0.944	1.789	187.679	186.834
188.23	"Auditory_Same"	1	"right"	0.881	1.789	190.019	189.111
190.905	"Auditory_Lure"	1	"left"	1.135	1.788	192.693	192.04
193.245	"Auditory_Same"	1	"right"	0.924	1.789	195.034	194.169
195.786	"Auditory_Same"	1	"right"	0.803	1.789	197.575	196.589
198.377	"Auditory_Lure"	1	"left"	1.069	1.789	200.166	199.446
200.667	"Auditory_Lure"	1	"left"	1.185	1.789	202.456	201.852
208.44	"Visual_Same"	1	"right"	0.602	1.789	210.229	209.042
210.881	"Visual_Lure"	1	"left"	0.586	1.789	212.67	211.467
213.255	"Visual_Different"	1	"left"	0.642	1.788	215.043	213.897
215.846	"Visual_Lure"	1	"left"	0.734	1.788	217.634	216.58
218.186	"Visual_Lure"	1	"left"	0.684	1.789	219.975	218.87
220.727	"Visual_Different"	1	"left"	0.682	1.789	222.516	221.409
223.268	"Visual_Different"	1	"left"	0.881	1.789	225.057	224.149
230.84	"Auditory_Lure"	1	"left"	0.956	1.789	232.629	231.796
233.381	"Auditory_Lure"	1	"left"	1.395	1.789	235.17	234.776
235.755	"Auditory_Different"	1	"left"	1.296	1.789	237.544	237.051
238.396	"Auditory_Same"	1	"right"	0.992	1.789	240.185	239.388
240.837	"Auditory_Lure"	1	"left"	0.835	1.789	242.626	241.672
248.443	"Visual_Lure"	1	"left"	0.642	1.789	250.232	249.085
250.867	"Visual_Different"	1	"left"	0.696	1.788	252.655	251.563
253.408	"Visual_Same"	1	"right"	0.691	1.788	255.196	254.099
255.798	"Visual_Different"	1	"left"	0.859	1.789	257.587	256.657
258.239	"Visual_Different"	1	"left"	0.745	1.788	260.027	258.984
260.679	"Visual_Same"	1	"right"	0.551	1.789	262.468	261.23
263.254	"Visual_Same"	1	"right"	0.601	1.788	265.042	263.855
270.743	"Auditory_Different"	1	"left"	1.097	1.772	272.515	271.84
273.317	"Auditory_Different"	1	"left"	0.885	1.789	275.106	274.202
275.758	"Auditory_Same"	1	"right"	0.78	1.788	277.546	276.538
278.399	"Auditory_Lure"	1	"left"	0.659	1.788	280.187	279.058
280.739	"Auditory_Different"	1	"left"	1.001	1.789	282.528	281.74
288.378	"Visual_Different"	1	"left"	0.858	1.789	290.167	289.236
290.919	"Visual_Different"	1	"left"	0.505	1.789	292.708	291.424
293.21	"Visual_Lure"	1	"left"	0.824	1.788	294.998	294.034
295.75	"Visual_Same"	1	"right"	0.547	1.789	297.539	296.297
298.392	"Visual_Same"	1	"right"	0.574	1.772	300.164	298.966
300.765	"Visual_Different"	1	"left"	0.526	1.789	302.554	301.291
308.388	"Auditory_Different"	1	"left"	1.027	1.789	310.177	309.415
310.829	"Auditory_Different"	1	"left"	0.773	1.788	312.617	311.602
313.202	"Auditory_Lure"	1	"left"	0.834	1.789	314.991	314.036
315.894	"Auditory_Different"	1	"left"	0.745	1.788	317.682	316.639
318.184	"Auditory_Same"	1	"right"	0.95	1.789	319.973	319.134
325.89	"Visual_Lure"	1	"left"	0.593	1.789	327.679	326.483
328.264	"Visual_Same"	1	"right"	0.621	1.789	330.053	328.885
330.705	"Visual_Lure"	1	"left"	0.627	1.788	332.493	331.332
333.296	"Visual_Different"	1	"left"	0.541	1.788	335.084	333.837
335.887	"Visual_Different"	1	"left"	0.719	1.788	337.675	336.606
338.227	"Visual_Same"	1	"right"	0.649	1.789	340.016	338.876
340.651	"Visual_Same"	1	"right"	0.472	1.788	342.439	341.123
348.29	"Auditory_Different"	1	"left"	0.804	1.789	350.079	349.094
350.814	"Auditory_Lure"	1	"left"	0.933	1.789	352.603	351.747
353.355	"Auditory_Different"	1	"left"	1.085	1.789	355.144	354.44
355.696	"Auditory_Same"	1	"right"	0.783	1.788	357.484	356.479
358.237	"Auditory_Same"	1	"right"	0.735	1.788	360.025	358.972
360.878	"Auditory_Lure"	1	"left"	0.664	1.788	362.666	361.542
363.251	"Auditory_Lure"	1	"left"	0.869	1.789	365.04	364.12
370.891	"Visual_Same"	1	"right"	0.615	1.789	372.68	371.506
373.214	"Visual_Different"	1	"left"	0.889	1.789	375.003	374.103
375.755	"Visual_Same"	1	"right"	0.723	1.789	377.544	376.478
378.296	"Visual_Lure"	1	"left"	0.651	1.789	380.085	378.947
380.887	"Visual_Lure"	1	"left"	0.648	1.789	382.676	381.535
383.328	"Visual_Different"	1	"left"	0.579	1.772	385.1	383.907
385.652	"Visual_Different"	1	"left"	0.758	1.788	387.44	386.41
393.375	"Auditory_Lure"	1	"left"	0.875	1.788	395.163	394.25
395.765	"Auditory_Different"	1	"left"	1.125	1.789	397.554	396.89
398.306	"Auditory_Lure"	1	"left"	0.884	1.789	400.095	399.19
400.696	"Auditory_Same"	1	"right"	0.734	1.789	402.485	401.43
403.338	"Auditory_Same"	1	"right"	0.774	1.788	405.126	404.112
405.862	"Auditory_Different"	1	"left"	0.984	1.788	407.65	406.846
413.434	"Visual_Lure"	1	"left"	0.681	1.789	415.223	414.115
415.825	"Visual_Different"	1	"left"	0.984	1.788	417.613	416.809
418.249	"Visual_Lure"	1	"left"	0.838	1.788	420.037	419.087
420.84	"Visual_Same"	1	"right"	0.841	1.788	422.628	421.681
423.18	"Visual_Same"	1	"right"	0.541	1.789	424.969	423.721
425.771	"Visual_Different"	1	"left"	0.495	1.789	427.56	426.266
433.227	"Auditory_Lure"	1	"left"	0.976	1.788	435.015	434.203
435.918	"Auditory_Lure"	1	"left"	0.936	1.789	437.707	436.854
438.359	"Auditory_Same"	1	"right"	0.875	1.788	440.147	439.234
440.749	"Auditory_Lure"	1	"left"	0.807	1.789	442.538	441.556
443.273	"Auditory_Different"	1	"left"	1.259	1.789	445.062	444.532
450.929	"Visual_Different"	1	"left"	0.564	1.789	452.718	451.493
453.27	"Visual_Lure"	1	"left"	0.824	1.788	455.058	454.094
455.861	"Visual_Different"	1	"left"	0.666	1.788	457.649	456.527
458.385	"Visual_Same"	1	"right"	0.672	1.788	460.173	459.057
460.825	"Visual_Same"	1	"right"	0.583	1.789	462.614	461.408
463.266	"Visual_Lure"	1	"left"	0.677	1.789	465.055	463.943
465.707	"Visual_Lure"	1	"left"	0.748	1.788	467.495	466.455
473.43	"Auditory_Lure"	1	"left"	1.153	1.788	475.218	474.583
475.77	"Auditory_Lure"	1	"left"	0.674	1.789	477.559	476.444
478.361	"Auditory_Same"	1	"right"	1.019	1.789	480.15	479.38
480.685	"Auditory_Different"	1	"left"	0.977	1.788	482.473	481.662
483.276	"Auditory_Different"	1	"left"	0.821	1.788	485.064	484.097
485.666	"Auditory_Lure"	1	"left"	1.041	1.789	487.455	486.707
493.222	"Visual_Different"	1	"left"	1.147	1.789	495.011	494.369
495.763	"Visual_Same"	1	"right"	0.534	1.788	497.551	496.297
498.404	"Visual_Different"	1	"left"	0.572	1.789	500.193	498.976
500.845	"Visual_Lure"	1	"left"	0.641	1.788	502.633	501.486
503.285	"Visual_Lure"	1	"left"	0.816	1.789	505.074	504.101
505.659	"Visual_Same"	1	"right"	0.651	1.789	507.448	506.31
513.382	"Auditory_Same"	1	"right"	0.816	1.789	515.171	514.198
515.823	"Auditory_Same"	1	"right"	0.814	1.788	517.611	516.637
518.397	"Auditory_Lure"	1	"left"	0.989	1.789	520.186	519.386
520.737	"Auditory_Different"	1	"left"	0.891	1.789	522.526	521.628
523.178	"Auditory_Same"	1	"right"	0.928	1.788	524.966	524.106
530.884	"Visual_Lure"	0	"right"	0.471	1.789	532.673	531.355
533.308	"Visual_Lure"	1	"left"	0.798	1.789	535.097	534.106
535.749	"Visual_Same"	1	"right"	0.828	1.788	537.537	536.577
538.189	"Visual_Different"	1	"left"	1.137	1.789	539.978	539.326
540.881	"Visual_Different"	1	"left"	0.537	1.788	542.669	541.418
543.321	"Visual_Lure"	1	"left"	0.824	1.789	545.11	544.145
550.927	"Auditory_Different"	1	"left"	0.803	1.789	552.716	551.73
553.468	"Auditory_Different"	1	"left"	0.781	1.688	555.156	554.249
555.758	"Auditory_Lure"	1	"left"	0.83	1.789	557.547	556.588
558.282	"Auditory_Same"	0	"left"	1.113	1.789	560.071	559.395
560.823	"Auditory_Same"	1	"right"	0.945	1.789	562.612	561.768
563.364	"Auditory_Different"	1	"left"	0.791	1.789	565.153	564.155
570.92	"Visual_Different"	1	"left"	0.585	1.789	572.709	571.505
573.21	"Visual_Same"	1	"right"	0.611	1.789	574.999	573.821
575.801	"Visual_Lure"	1	"left"	0.66	1.789	577.59	576.461
578.242	"Visual_Same"	1	"right"	0.542	1.788	580.03	578.784
580.783	"Visual_Same"	1	"right"	0.681	1.788	582.571	581.464
583.156	"Visual_Lure"	1	"left"	0.629	1.789	584.945	583.785
585.697	"Visual_Lure"	1	"left"	0.829	1.789	587.486	586.526
593.22	"Auditory_Same"	1	"right"	0.747	1.788	595.008	593.967
595.761	"Auditory_Same"	1	"right"	0.789	1.788	597.549	596.55
598.302	"Auditory_Different"	1	"left"	0.905	1.788	600.09	599.207
600.742	"Auditory_Lure"	1	"left"	0.976	1.789	602.531	601.718
603.333	"Auditory_Lure"	1	"left"	0.784	1.789	605.122	604.117
605.857	"Auditory_Same"	1	"right"	0.835	1.789	607.646	606.692
613.43	"Visual_Same"	1	"right"	0.554	1.789	615.219	613.984
615.871	"Visual_Same"	1	"right"	0.522	1.788	617.659	616.393
618.244	"Visual_Lure"	1	"left"	0.77	1.789	620.033	619.014
620.885	"Visual_Different"	1	"left"	0.611	1.789	622.674	621.496
623.326	"Visual_Same"	1	"right"	0.593	1.789	625.115	623.919
630.731	"Auditory_Same"	1	"right"	0.884	1.789	632.52	631.615
633.306	"Auditory_Lure"	1	"left"	0.802	1.788	635.094	634.108
635.746	"Auditory_Same"	1	"right"	0.742	1.789	637.535	636.488
638.388	"Auditory_Different"	1	"left"	0.892	1.788	640.176	639.28
640.678	"Auditory_Different"	1	"left"	1.2	1.788	642.466	641.878
643.269	"Auditory_Lure"	1	"left"	1.428	1.788	645.057	644.697
650.825	"Visual_Different"	1	"left"	1.345	1.788	652.613	652.17
653.215	"Visual_Different"	1	"left"	0.586	1.789	655.004	653.801
655.806	"Visual_Same"	1	"right"	0.662	1.789	657.595	656.468
658.33	"Visual_Lure"	1	"left"	0.622	1.789	660.119	658.952
660.671	"Visual_Different"	1	"left"	0.683	1.788	662.459	661.354
668.377	"Auditory_Lure"	1	"left"	0.943	1.789	670.166	669.32
670.767	"Auditory_Same"	1	"right"	0.777	1.789	672.556	671.544
673.342	"Auditory_Lure"	1	"left"	0.77	1.788	675.13	674.112
675.883	"Auditory_Different"	1	"left"	0.769	1.788	677.671	676.652
678.173	"Auditory_Different"	1	"left"	0.685	1.788	679.961	678.858
680.764	"Auditory_Same"	1	"right"	0.78	1.788	682.552	681.544
683.355	"Auditory_Same"	1	"right"	0.712	1.789	685.144	684.067
690.927	"Visual_Lure"	1	"left"	0.578	1.789	692.716	691.505
693.268	"Visual_Lure"	1	"left"	1.036	1.772	695.04	694.304
695.692	"Visual_Same"	1	"right"	0.633	1.788	697.48	696.325
698.233	"Visual_Lure"	1	"left"	0.726	1.788	700.021	698.959
700.824	"Visual_Different"	1	"left"	0.807	1.788	702.612	701.631
708.279	"Auditory_Lure"	1	"left"	0.693	1.789	710.068	708.972
710.703	"Auditory_Different"	1	"left"	0.872	1.789	712.492	711.575
713.294	"Auditory_Same"	1	"right"	0.818	1.789	715.083	714.112
715.835	"Auditory_Different"	1	"left"	0.802	1.789	717.624	716.637
718.276	"Auditory_Different"	1	"left"	0.9	1.788	720.064	719.176
720.816	"Auditory_Same"	0	"left"	0.691	1.789	722.605	721.507
723.341	"Auditory_Same"	0	"left"	0.684	1.788	725.129	724.025
