onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
8.95	1.655	Contingent	left	1.918	10.59	10.868
11.441	2.808	Contingent	left	1.122	14.231	12.563
14.884	2.809	Contingent	right	1.029	17.671	15.913
18.228	2.808	Contingent	left	1.076	21.01	19.304
21.822	2.791	Contingent	left	1.466	24.601	23.288
25.349	2.808	NonContingent	left	1.237	28.142	26.586
28.742	2.809	Contingent	left	1.197	31.531	29.939
32.186	2.808	Contingent	right	1.002	34.971	33.188
35.78	2.808	Contingent	right	0.828	38.562	36.608
39.357	2.809	NonContingent	right	1.35	42.153	40.707
42.751	2.808	Contingent	left	0.987	45.543	43.738
46.345	2.808	NonContingent	right	1.245	49.134	47.59
49.638	2.808	NonContingent	left	0.918	52.423	50.556
55.455	2.809	NonContingent	right	1.105	58.239	56.56
58.899	2.792	Contingent	left	0.962	61.679	59.861
62.326	2.808	NonContingent	right	1.121	65.119	63.447
65.719	2.809	NonContingent	left	1.589	68.509	67.308
69.263	2.809	Contingent	right	1.67	72.049	70.933
72.907	2.809	Contingent	left	1.033	75.69	73.94
76.184	2.808	Contingent	left	0.797	78.979	76.981
79.778	2.808	NonContingent	right	1.173	82.57	80.951
83.322	2.808	Contingent	left	1.188	86.111	84.51
86.715	2.809	NonContingent	right	0.99	89.5	87.705
90.359	2.809	Contingent	left	0.836	93.141	91.195
93.786	2.809	Contingent	left	0.812	96.581	94.598
97.18	2.808	Contingent	right	0.981	99.97	98.161
102.847	2.808	Contingent	left	1.094	105.638	103.941
106.441	2.808	Contingent	left	0.85	109.229	107.291
109.734	2.808	NonContingent	left	1.628	112.518	111.362
113.278	2.791	NonContingent	right	1.311	116.058	114.589
116.855	2.809	NonContingent	right	1.215	119.649	118.07
120.399	2.808	NonContingent	left	1.531	123.189	121.93
123.792	2.809	Contingent	left	0.748	126.579	124.54
127.336	2.809	Contingent	right	1.498	130.12	128.834
130.68	2.791	Contingent	left	0.732	133.459	131.412
134.207	2.808	NonContingent	right	1.224	136.999	135.431
137.851	2.808	Contingent	left	1.096	140.64	138.947
141.194	2.809	Contingent	left	0.859	143.979	142.053
144.738	2.809	NonContingent	right	1.413	147.52	146.151
150.255	2.808	Contingent	left	0.836	153.036	151.091
153.782	2.808	NonContingent	right	0.98	156.576	154.762
157.376	2.808	Contingent	left	1.027	160.167	158.403
160.82	2.808	NonContingent	left	1.95	163.607	162.77
164.414	2.808	NonContingent	right	1.395	167.198	165.809
167.857	2.792	NonContingent	right	1.125	170.638	168.982
171.234	2.808	NonContingent	left	1.644	174.027	172.878
174.778	2.808	NonContingent	left	1.601	177.568	176.379
178.171	2.809	Contingent	left	0.77	180.958	178.941
181.866	2.808	NonContingent	right	1.427	184.649	183.293
185.159	2.791	Contingent	left	0.807	187.938	185.966
188.686	2.808	Contingent	left	0.942	191.478	189.628
192.33	2.809	NonContingent	right	1.369	195.119	193.699
197.847	2.808	Contingent	left	2.094	200.636	199.941
201.24	2.808	NonContingent	right	1.189	204.026	202.429
204.784	2.808	NonContingent	right	1.35	207.566	206.134
208.411	2.809	NonContingent	right	1.644	211.207	210.055
211.855	2.808	NonContingent	left	1.609	214.647	213.464
215.399	2.808	NonContingent	right	2.079	218.187	217.478
218.843	2.808	NonContingent	left	1.156	221.627	219.999
222.186	2.792	NonContingent	left	1.693	224.966	223.879
225.763	2.809	NonContingent	left	1.177	228.557	226.94
229.207	2.808	Contingent	left	1.021	231.997	230.228
232.65	2.809	Contingent	left	0.918	235.437	233.568
236.345	2.808	Contingent	left	0.659	239.128	237.004
239.738	2.792	Contingent	left	0.986	242.518	240.724
245.355	2.792	NonContingent	right	1.101	248.135	246.456
248.782	2.808	NonContingent	right	1.191	251.575	249.973
252.376	2.808	Contingent	left	1.021	255.166	253.397
255.719	2.809	NonContingent	right	1.354	258.505	257.073
259.414	2.808	NonContingent	right	1.629	262.196	261.043
262.74	2.808	Contingent	left	0.847	265.535	263.587
266.334	2.809	Contingent	left	0.929	269.126	267.263
269.778	2.808	NonContingent	left	1.368	272.566	271.146
273.372	2.808	Contingent	left	1.202	276.157	274.574
276.665	2.792	NonContingent	left	1.342	279.446	278.007
280.242	2.809	NonContingent	right	1.05	283.037	281.292
283.636	2.808	NonContingent	left	1.561	286.427	285.197
287.18	2.808	Contingent	left	0.866	289.967	288.046
292.897	2.808	NonContingent	right	1.068	295.683	293.965
296.34	2.809	NonContingent	right	1.077	299.123	297.417
299.784	2.792	NonContingent	left	1.352	302.563	301.136
303.211	2.808	Contingent	left	2.302	306.003	305.513
306.905	2.808	NonContingent	right	0.939	309.694	307.844
310.299	2.808	NonContingent	left	1.414	313.084	311.713
313.893	2.808	Contingent	left	0.869	316.675	314.762
317.169	2.808	NonContingent	right	1.702	319.964	318.871
320.813	2.809	Contingent	left	0.932	323.605	321.745
324.207	2.808	Contingent	left	0.902	326.994	325.109
327.751	2.808	Contingent	left	0.911	330.535	328.662
331.144	2.792	Contingent	left	0.888	333.925	332.032
334.772	2.808	NonContingent	left	1.316	337.566	336.088
340.338	2.808	NonContingent	left	1.196	343.132	341.534
343.932	2.809	Contingent	left	0.87	346.723	344.802
347.225	2.809	NonContingent	right	1.482	350.012	348.707
350.769	2.809	Contingent	left	0.894	353.552	351.663
354.363	2.792	Contingent	left	1.151	357.143	355.514
357.89	2.809	Contingent	left	0.836	360.683	358.726
361.284	2.808	Contingent	left	0.679	364.073	361.963
364.728	2.808	Contingent	left	0.66	367.513	365.388
368.171	2.808	Contingent	left	0.926	370.953	369.097
371.799	2.825	Contingent	left	0.71	374.594	372.509
375.142	2.808	NonContingent	left	1.482	377.933	376.624
378.686	2.808	NonContingent	right	1.29	381.473	379.976
382.23	2.808	Contingent	left	0.99	385.014	383.22
387.846	2.809	NonContingent	left	0.967	390.631	388.813
391.44	2.809	Contingent	left	0.942	394.222	392.382
394.867	2.809	NonContingent	right	1.238	397.662	396.105
398.261	2.808	Contingent	left	0.79	401.051	399.051
401.704	2.809	NonContingent	right	1.893	404.491	403.597
405.248	2.809	NonContingent	left	1.288	408.031	406.536
408.893	2.791	Contingent	left	0.833	411.672	409.726
412.319	2.809	NonContingent	right	0.881	415.112	413.2
415.663	2.808	Contingent	left	0.789	418.451	416.452
419.257	2.808	Contingent	left	1.098	422.042	420.355
422.65	2.809	NonContingent	right	0.784	425.432	423.434
426.328	2.808	NonContingent	right	1.558	429.123	427.886
429.721	2.809	NonContingent	left	1.18	432.513	430.901
435.388	2.809	Contingent	left	0.758	438.18	436.146
438.932	2.808	NonContingent	right	0.982	441.72	439.914
442.225	2.809	NonContingent	right	1.045	445.009	443.27
445.769	2.792	Contingent	left	1.216	448.549	446.985
